0.000000000000000000e+00 0.000000000000000000e+00 1.870737774568386802e-06
1.000000000000000000e+00 4.888821000000000139e-02 7.963809715120359067e-01
2.000000000000000000e+00 9.777642000000000277e-02 7.865138596723859621e-01
3.000000000000000000e+00 1.466646300000000180e-01 5.837497270289206952e-01
4.000000000000000000e+00 1.955528400000000055e-01 1.173875073350766129e+00
5.000000000000000000e+00 2.444410499999999931e-01 1.174284115402109530e+00
6.000000000000000000e+00 2.933292600000000361e-01 5.653293786577778812e-01
7.000000000000000000e+00 3.422174700000000236e-01 8.429755458092534903e-01
8.000000000000000000e+00 3.911056800000000111e-01 7.756638522819341297e-01
9.000000000000000000e+00 4.399938899999999986e-01 1.168572089496154209e+00
1.000000000000000000e+01 4.888820999999999861e-01 1.316112892385550293e+00
1.100000000000000000e+01 5.377703099999999736e-01 1.468016006410812535e+00
1.200000000000000000e+01 5.866585200000000722e-01 7.180666204190833124e-01
1.300000000000000000e+01 6.355467300000000597e-01 8.071034119399447260e-01
1.400000000000000000e+01 6.844349400000000472e-01 8.210492638499479190e-01
1.500000000000000000e+01 7.333231500000000347e-01 7.699829803700926067e-01
1.600000000000000000e+01 7.822113600000000222e-01 1.020831002510735441e+00
1.700000000000000000e+01 8.310995700000000097e-01 9.002048896486054552e-01
1.800000000000000000e+01 8.799877799999999972e-01 9.731457424025018454e-01
1.900000000000000000e+01 9.288759899999999847e-01 6.951195065606992074e-01
2.000000000000000000e+01 9.777641999999999722e-01 6.116974965376398288e-01
2.100000000000000000e+01 1.026652410000000071e+00 7.236446868339164729e-01
2.200000000000000000e+01 1.075540619999999947e+00 8.044851949104651068e-01
2.300000000000000000e+01 1.124428830000000046e+00 7.847476726824881288e-01
2.400000000000000000e+01 1.173317040000000144e+00 9.084839652528089449e-01
2.500000000000000000e+01 1.222205250000000021e+00 1.251927004543117672e+00
2.600000000000000000e+01 1.271093460000000119e+00 8.406557516874276770e-01
2.700000000000000000e+01 1.319981669999999996e+00 9.467866251052030613e-01
2.800000000000000000e+01 1.368869880000000094e+00 7.998816238429820036e-01
2.900000000000000000e+01 1.417758089999999971e+00 8.889952198890617163e-01
3.000000000000000000e+01 1.466646300000000069e+00 6.674164476035875371e-01
3.100000000000000000e+01 1.515534509999999946e+00 9.688038944542309849e-01
3.200000000000000000e+01 1.564422720000000044e+00 8.961923808047322915e-01
3.300000000000000000e+01 1.613310930000000143e+00 9.124985119749777773e-01
3.400000000000000000e+01 1.662199140000000019e+00 8.018400013640391011e-01
3.500000000000000000e+01 1.711087350000000118e+00 1.054438690810113544e+00
3.600000000000000000e+01 1.759975559999999994e+00 1.091582064511155581e+00
3.700000000000000000e+01 1.808863770000000093e+00 6.031831449359519315e-01
3.800000000000000000e+01 1.857751979999999969e+00 6.835835779726096018e-01
3.900000000000000000e+01 1.906640190000000068e+00 9.840417419794327269e-01
4.000000000000000000e+01 1.955528399999999944e+00 1.067464408421906041e+00
