frame	deltaG
1	39.3225
2	53.3382
3	9.0788
4	6.2528
5	-1.1038
6	3.6359
7	7.3529
8	2.5722
9	-3.2262
10	-1.6962
11	0.4879
12	2.7925
13	-1.9935
14	5.4123
15	2.8029
16	2.013
17	-4.2861
18	1.395
19	0.1507
20	-2.9594
21	2.0513
22	3.9082
23	-2.0364
24	8.0441
25	5.5655
26	-4.4544
27	-17.9744
28	-16.6107
29	-10.6022
30	-14.9089
31	-2.8102
32	-0.6305
33	-3.2528
34	-10.9205
35	2.4471
36	-14.1446
37	5.936
38	-2.6834
39	-4.7521
40	-4.1932
41	-6.9549
42	6.7021
43	-0.565
44	10.7117
45	-8.2374
46	-3.8311
47	-8.303
48	-6.6809
49	1.7503
50	-11.6675
51	-2.0168
52	-7.5333
53	0.6916
54	6.2179
55	-0.4598
56	-4.5592
57	5.0598
58	-14.4904
59	-21.2427
60	-13.2303
61	0.1008
62	-2.943
63	0.5975
64	-13.9615
65	-5.9593
66	-1.0442
67	-4.4792
68	4.189
69	-4.102
70	-11.7059
71	-10.9037
72	-2.0977
73	-4.4866
74	-7.7573
75	0.6327
76	2.7789
77	-8.0166
78	-5.7718
79	-14.8088
80	-9.4934
81	-4.3224
82	-11.3132
83	-9.7492
84	-9.8554
85	-12.8782
86	-13.6967
87	-12.6852
88	-1.2137
89	-8.4445
90	-15.6098
91	-4.8126
92	-0.4506
93	-10.7847
94	-6.7767
95	-22.5653
96	-10.1541
97	-19.0727
98	-9.1981
99	-13.3617
100	-4.2678
101	-14.5873
102	-18.1047
103	0.5862
104	-6.8063
105	-5.5795
106	1.6781
107	-9.1012
108	-3.1809
109	-7.2348
110	3.5917
111	2.0016
112	2.3219
113	23.9677
114	11.254
115	1.1746
116	-7.0294
117	9.9285
118	-2.2186
119	19.8338
120	14.2633
121	6.716
122	-3.6841
123	-9.5703
124	-6.3072
125	-0.5774
126	4.4054
127	-1.2518
128	-3.414
129	3.2821
130	34.1979
131	-4.0057
132	-7.5593
133	4.5084
134	5.99
135	-11.6728
136	-12.019
137	0.4615
138	-4.2227
139	5.9427
140	13.1142
141	-2.8813
142	-17.1985
143	-5.056
144	1.0968
145	-11.3503
146	-8.3876
147	-13.0172
148	-11.4474
149	-6.35
150	-14.2963
151	-3.4251
152	-1.3889
153	-6.1234
154	9.0178
155	9.0335
156	-32.2652
157	-20.5291
158	-1.8062
159	-17.6059
160	-29.4721
161	-23.9565
162	-15.1047
163	-33.9128
164	-30.4635
165	-31.1849
166	-38.1748
167	-25.8845
168	-37.2724
169	-35.0549
170	-12.2373
171	-20.2972
172	-13.8717
173	-11.9557
174	-17.2503
175	-16.3234
176	-13.5656
177	-5.9251
178	-15.2429
179	1.246
180	-0.2058
181	-7.1748
182	-4.7282
183	-9.422
184	-0.612
185	-6.0229
186	-6.8457
187	7.5039
188	6.4928
189	2.8173
190	-1.2713
191	-5.0103
192	-10.6688
193	-3.2995
194	-10.1838
195	-9.3192
196	-9.602
197	-2.4005
198	-8.7378
199	-13.7773
200	-11.0002
201	-8.9192
202	-12.7374
203	-13.2633
204	-29.9108
205	-27.092
206	-5.755
207	-1.8651
208	-5.9131
209	7.8659
210	-5.19494285714
211	11.5316072242
