frame	deltaG
1	35.1854
2	-21.4756
3	-18.2236
4	-32.0079
5	-37.1826
6	-34.4326
7	-63.8368
8	-73.2929
9	-54.8101
10	-51.5063
11	-29.4943
12	-19.5698
13	-18.7065
14	-24.6058
15	-18.2984
16	-42.1245
17	-43.5582
18	-29.2089
19	-26.3686
20	-36.2931
21	-19.9752
22	-9.2947
23	-21.259
24	-21.2924
25	-35.9569
26	-18.2584
27	-26.1599
28	-21.3917
29	-18.4623
30	-21.5179
31	-3.3511
32	-0.1784
33	-1.477
34	-18.3754
35	-10.9715
36	-19.4817
37	-1.9652
38	-8.4802
39	-6.34
40	-5.6429
41	-27.5186
42	-15.1139
43	-26.6139
44	-37.9071
45	-15.4249
46	-32.8496
47	-25.6714
48	-20.6683
49	-10.1842
50	-4.0834
51	13.9424
52	-26.7644
53	-16.2061
54	-26.4997
55	-17.1535
56	-24.8045
57	-31.9077
58	-12.854
59	-30.7526
60	-28.6769
61	-28.7346
62	-46.1003
63	-13.6125
64	-26.0782
65	-40.6651
66	-30.2794
67	-26.875
68	-15.8389
69	-9.0148
70	-18.3713
71	12.8189
72	-21.544
73	-15.2789
74	-9.0633
75	-8.0803
76	-16.0625
77	8.0972
78	-21.727
79	-21.0136
80	-23.4835
81	-37.8786
82	-26.2394
83	-20.844
84	-24.9058
85	-12.4246
86	-25.4629
87	-20.7268
88	10.2627
89	8.252
90	-11.1282
91	-9.5592
92	-7.9431
93	-2.4394
94	8.8697
95	-4.4719
96	-10.2282
97	-27.6956
98	5.3573
99	-5.1756
100	-5.9756
101	24.0615
102	5.7901
103	18.7764
104	15.4355
105	6.369
106	2.011
107	3.1242
108	-2.8011
109	-6.3489
110	3.7555
111	2.4453
112	13.908
113	10.5291
114	9.9856
115	14.1981
116	28.1172
117	5.0101
118	-14.356
119	-1.2006
120	7.4588
121	-10.0073
122	1.8469
123	1.6533
124	-5.2672
125	-22.4781
126	11.095
127	7.1312
128	38.0116
129	-7.6416
130	3.9635
131	11.9422
132	16.9395
133	4.6258
134	2.3765
135	-9.5937
136	-12.1009
137	-26.7286
138	-5.1133
139	-0.9514
140	10.0816
141	16.4636
142	13.7288
143	15.136
144	0.3745
145	-19.3406
146	35.7005
147	-6.3974
148	-7.3215
149	-10.3918
150	6.6835
151	6.8185
152	13.8913
153	-2.547
154	12.3027
155	11.4303
156	-11.7831
157	-13.8426
158	12.6472
159	-13.4582
160	36.1084
161	-7.1951
162	1.9131
163	7.8384
164	8.9231
165	-1.5161
166	-1.9282
167	23.2927
168	9.0852
169	5.3207
170	4.3578
171	-8.901
172	7.3386
173	9.138
174	-21.1801
175	5.1863
176	-9.4962
177	-19.2786
178	-22.6236
179	9.1769
180	-15.2637
181	31.4688
182	19.4896
183	-44.7818
184	17.9142
185	1.0392
186	-0.092
187	12.6823
188	15.1508
189	10.7185
190	-5.4054
191	-3.8974
192	-17.8522
193	-24.5579
194	-13.6927
195	7.7213
196	-13.5124
197	21.2343
198	-19.8289
199	-6.5181
200	-21.7115
201	16.9991
202	9.7529
203	3.2471
204	-28.8245
205	3.7846
206	-18.0913
207	-3.4557
208	-14.1861
209	19.475
210	5.121
211	-8.29896952381
213	18.7112491812
