frame	deltaG
1	-7.8742
2	-19.0106
3	-24.4913
4	-21.083
5	-29.3048
6	-28.4218
7	-32.5134
8	-30.7538
9	-21.6186
10	-18.583
11	-20.6622
12	-17.4844
13	-24.9425
14	-22.8517
15	-7.7207
16	-11.124
17	-17.901
18	-22.5272
19	-12.552
20	-17.8763
21	-18.6322
22	-17.8708
23	-22.5095
24	-23.7947
25	-18.9439
26	-31.7401
27	-31.5255
28	-32.014
29	-31.8521
30	-25.2244
31	-31.2019
32	-22.3622
33	-29.8101
34	-30.169
35	-30.483
36	-21.7009
37	-19.8623
38	-19.9049
39	-20.4811
40	-20.8235
41	-23.9411
42	-14.1766
43	-22.301
44	-22.3287
45	-18.9792
46	-23.9112
47	-30.4116
48	-26.572
49	-21.9261
50	-22.7765
51	-15.2841
52	-20.8053
53	-17.5378
54	-18.3123
55	-27.5499
56	-25.4794
57	-31.3063
58	-27.8941
59	-30.0139
60	-26.7584
61	-24.9144
62	-27.2347
63	-31.7524
64	-31.964
65	-32.9479
66	-21.3693
67	-32.6162
68	-33.3746
69	-33.5754
70	-30.5097
71	-35.0133
72	-34.0482
73	-33.5655
74	-36.7322
75	-36.6608
76	-29.8138
77	-35.4861
78	-26.8388
79	-19.8294
80	-24.6857
81	-32.4469
82	-27.0705
83	-24.8612
84	-26.24
85	-25.7142
86	-24.2782
87	-21.0592
88	-25.3098
89	-31.0607
90	-22.2144
91	-34.2792
92	-25.9988
93	-16.07
94	-16.788
95	-30.1923
96	-26.9956
97	-21.657
98	-24.9283
99	-22.7535
100	-24.3304
101	-28.5286
102	-19.5316
103	-27.1417
104	-22.542
105	-29.499
106	-7.7592
107	-21.3775
108	-21.208
109	-24.056
110	-19.6906
111	-19.6922
112	-27.6562
113	-29.6609
114	-31.5968
115	-26.9999
116	-24.9134
117	-29.7535
118	-28.0107
119	-27.7753
120	-28.1587
121	-30.78
122	-24.6145
123	-27.3508
124	-27.1931
125	-25.1705
126	-31.8035
127	-28.2892
128	-28.8833
129	-31.7139
130	-22.1609
131	-33.8757
132	-20.8632
133	-27.6974
134	-23.7992
135	-29.3113
136	-22.9826
137	-26.0973
138	-17.9579
139	-24.2002
140	-25.1378028571
141	5.90192852458
