frame	deltaG
1	-107.1712
2	-90.5474
3	-94.5936
4	-99.0133
5	-100.269
6	-93.3944
7	-85.5224
8	-101.4987
9	-97.7187
10	-107.5107
11	-87.7897
12	-105.5419
13	-113.0117
14	-94.3015
15	-112.8129
16	-105.7666
17	-110.2018
18	-115.0143
19	-132.1657
20	-148.433
21	-128.6391
22	-117.2777
23	-118.4789
24	-114.9947
25	-121.4898
26	-113.8846
27	-90.2133
28	-122.3035
29	-128.1084
30	-118.2632
31	-122.8112
32	-117.5325
33	-126.0556
34	-120.9612
35	-116.8314
36	-119.8223
37	-101.2253
38	-96.9566
39	-104.402
40	-110.0485
41	-97.3501
42	-100.3812
43	-103.8453
44	-122.6697
45	-132.019
46	-121.6058
47	-91.554
48	-119.7812
49	-107.8527
50	-126.7356
51	-101.2979
52	-95.8477
53	-113.0464
54	-134.2743
55	-96.2435
56	-98.9671
57	-114.0941
58	-110.774
59	-121.5671
60	-96.9995
61	-109.1248
62	-103.3048
63	-141.9911
64	-106.7156
65	-109.7239
66	-123.2997
67	-105.3866
68	-104.4144
69	-108.0454
70	-107.4396
71	-112.0075
72	-105.0101
73	-98.4463
74	-106.9083
75	-108.6005
76	-110.9818
77	-113.451
78	-105.753
79	-121.2046
80	-120.6322
81	-113.0731
82	-107.2373
83	-89.4096
84	-93.828
85	-83.7248
86	-97.0037
87	-95.9095
88	-94.4539
89	-99.3584
90	-106.8933
91	-110.1127
92	-93.8666
93	-94.8859
94	-100.2184
95	-115.2256
96	-117.4391
97	-110.3315
98	-100.8191
99	-105.0795
100	-111.9872
101	-109.8174
102	-106.282
103	-96.0297
104	-108.0518
105	-110.8553
106	-112.3864
107	-103.5982
108	-100.0153
109	-95.5965
110	-83.1864
111	-92.8662
112	-105.2333
113	-97.8548
114	-86.286
115	-95.4296
116	-100.4862
117	-111.6752
118	-101.005
119	-108.3956
120	-106.6585
121	-100.4289
122	-96.7508
123	-91.0826
124	-96.4494
125	-113.7726
126	-115.4762
127	-98.2459
128	-97.3115
129	-89.8817
130	-107.7026
131	-116.8131
132	-102.5939
133	-107.4387
134	-107.5114
135	-105.0424
136	-91.0459
137	-96.7205
138	-89.3912
139	-111.4528
140	-91.629
141	-106.723095714
143	11.8472661673
