	e4p	f6p	g3p	s7p
0	9.50526313446e-05	0.00256554338828	0.000222812144338	0.000835283018939
1	9.52855821781e-05	0.00256510681318	0.000223239969088	0.000835011842132
2	9.5113990214e-05	0.00256535679937	0.000222896489788	0.000835457176708
3	9.50721563516e-05	0.00256552653657	0.000222804828427	0.000835268130244
4	9.52132192769e-05	0.00256525981384	0.00022302960099	0.000835036790689
5	9.51238248625e-05	0.00256531508018	0.000223050767285	0.000835198810909
6	9.51792907245e-05	0.00256528346645	0.00022302189756	0.000835307344233
7	9.51224173748e-05	0.00256541399324	0.000222946160168	0.000835082629272
8	9.52426104295e-05	0.00256519265983	0.000223095792807	0.000835120812169
9	9.52262738972e-05	0.00256520917541	0.000223163959716	0.000835123349081
10	9.50932510959e-05	0.00256540247175	0.000222838098193	0.000835109022521
11	9.51592868921e-05	0.00256535422227	0.00022310239971	0.000835048125565
12	9.51411651735e-05	0.00256530956871	0.000222970499299	0.000835283373785
13	9.51271198537e-05	0.00256518616977	0.000223252646708	0.000835327622198
14	9.50855390152e-05	0.00256535679428	0.000223019807278	0.000835177505193
15	9.52064770704e-05	0.00256538131331	0.000223091219536	0.00083511831743
16	9.51068155378e-05	0.00256532573356	0.000222798782684	0.000835189141713
17	9.51396079052e-05	0.00256533772813	0.00022317259663	0.000835183969897
18	9.52000569113e-05	0.00256532299052	0.000223167569645	0.000835202968507
19	9.50708761928e-05	0.00256585934731	0.000222821552719	0.000835029532911
20	9.50985148239e-05	0.00256544262947	0.00022269650096	0.000835227987543
21	9.5074601684e-05	0.00256532651099	0.000222932900665	0.000835291302514
22	9.52585874216e-05	0.00256509641788	0.000223110653318	0.000835214886262
23	9.51222723163e-05	0.00256537319206	0.000222969394332	0.000835260353281
24	9.51232509103e-05	0.00256537724597	0.000223051006139	0.000835171488661
25	9.51562733722e-05	0.00256518785764	0.000222879049358	0.000835176060798
26	9.51816732315e-05	0.00256533545741	0.000223048460348	0.000835185284923
27	9.51763500224e-05	0.00256527843948	0.000223022907642	0.000835308010885
28	9.50618813722e-05	0.00256539317452	0.00022281246474	0.000835502950405
29	9.51050163169e-05	0.00256564246518	0.000222959912288	0.000835056310271
