frame	deltaG
1	-50.1799
2	-38.9409
3	-56.3616
4	-65.0147
5	-52.6461
6	-37.5943
7	-42.8243
8	-53.8206
9	-51.2911
10	-44.6246
11	-40.8135
12	-32.2973
13	-33.7802
14	-45.3197
15	-65.5274
16	-49.3479
17	-50.7118
18	-54.0557
19	-46.6826
20	-45.6222
21	-46.7734
22	-43.0998
23	-52.6871
24	-45.5632
25	-39.2478
26	-41.2498
27	-51.4668
28	-55.6573
29	-48.0881
30	-42.2517
31	-56.1793
32	-53.7484
33	-56.6359
34	-38.6341
35	-46.5889
36	-50.7327
37	-45.9647
38	-60.7793
39	-56.4409
40	-48.2414
41	-57.6081
42	-47.7732
43	-51.9179
44	-55.4091
45	-44.2659
46	-48.1611
47	-66.2116
48	-51.0
49	-47.7822
50	-52.1204
51	-63.9701
52	-67.6195
53	-57.4253
54	-60.7215
55	-62.1142
56	-60.0125
57	-65.5694
58	-62.4377
59	-59.6914
60	-62.1816
61	-53.7088
62	-41.2708
63	-52.285
64	-63.1574
65	-59.8732
66	-59.1087
67	-58.2238
68	-59.2903
69	-64.5379
70	-58.5843
71	-52.16457
73	8.45618207852
