frame	deltaG
1	-53.6413
2	-63.7149
3	-62.791
4	-59.5532
5	-63.4087
6	-64.967
7	-52.5955
8	-59.1481
9	-49.6909
10	-68.0384
11	-45.7904
12	-31.1769
13	-41.7072
14	-55.7611
15	-61.3576
16	-51.4317
17	-58.3836
18	-59.7293
19	-67.7122
20	-58.5793
21	-58.6188
22	-43.8658
23	-42.5247
24	-42.6028
25	-43.5924
26	-42.1207
27	-41.3736
28	-69.3496
29	-56.3072
30	-50.5184
31	-46.7107
32	-56.8342
33	-43.3415
34	-58.1843
35	-39.5394
36	-48.9956
37	-38.9626
38	-39.6423
39	-42.042
40	-28.8757
41	-55.1341
42	-53.9365
43	-45.9585
44	-51.7229
45	-47.3125
46	-47.0799
47	-45.2983
48	-57.5912
49	-44.8782
50	-49.2043
51	-41.8224
52	-52.869
53	-54.338
54	-60.5322
55	-42.6467
56	-67.4061
57	-48.6603
58	-62.008
59	-61.4313
60	-65.3989
61	-55.2634
62	-55.244
63	-57.29
64	-55.8502
65	-49.5953
66	-55.4337
67	-63.5385
68	-60.005
69	-52.3868
70	-63.4139
71	-52.6632957143
73	9.06471398744
