frame	deltaG
1	-60.9307
2	-53.6886
3	-59.2564
4	-45.0364
5	-40.1744
6	-45.9259
7	-37.2441
8	-49.6126
9	-51.7821
10	-45.4975
11	-40.2023
12	-48.0237
13	-31.6833
14	-54.4717
15	-39.6383
16	-48.6864
17	-38.9102
18	-29.1988
19	-39.1812
20	-37.2922
21	-39.5852
22	-31.8262
23	-46.1509
24	-31.4657
25	-43.4551
26	-38.8699
27	-44.8139
28	-55.1499
29	-63.1215
30	-30.9184
31	-32.0582
32	-55.67
33	-40.6637
34	-56.4115
35	-67.3576
36	-58.5957
37	-49.9703
38	-58.1517
39	-63.6664
40	-49.0652
41	-67.6214
42	-70.8128
43	-70.1204
44	-71.5579
45	-77.7728
46	-59.9023
47	-55.8836
48	-58.5669
49	-61.223
50	-43.9293
51	-53.6983
52	-29.4917
53	-47.6963
54	-50.3313
55	-51.8252
56	-52.8369
57	-48.7036
58	-54.3668
59	-65.4655
60	-62.225
61	-46.9774
62	-59.7209
63	-65.0668
64	-62.4698
65	-62.7617
66	-51.7915
67	-73.7754
68	-63.4292
69	-66.5234
70	-67.168
71	-51.8159842857
73	12.0116491559
