frame	deltaG
1	-28.6526
2	-21.6474
3	-25.6554
4	-30.184
5	-29.6775
6	-57.0856
7	-43.7369
8	-48.8391
9	-44.2858
10	-48.892
11	-10.831
12	-31.5968
13	-29.6282
14	-55.8186
15	-31.4454
16	-60.4128
17	-48.4246
18	-66.6579
19	-52.2436
20	-50.8807
21	-60.2053
22	-50.5377
23	-70.0536
24	-65.5665
25	-41.5409
26	-47.1407
27	-58.4815
28	-42.7723
29	-35.7325
30	-43.7641
31	-29.5727
32	-33.9605
33	-44.6589
34	-52.9094
35	-49.1076
36	-37.0182
37	-41.9309
38	-52.1861
39	-68.8416
40	-42.659
41	-43.8652
42	-62.9848
43	-73.2229
44	-77.41
45	-56.8184
46	-62.8979
47	-75.7847
48	-76.4387
49	-58.2271
50	-70.037
51	-75.9649
52	-78.956
53	-61.3821
54	-58.2901
55	-60.4151
56	-72.9369
57	-73.8387
58	-60.7526
59	-62.3423
60	-91.4761
61	-77.6745
62	-73.2596
63	-76.5238
64	-84.2987
65	-83.3918
66	-78.6377
67	-79.0066
68	-89.0891
69	-82.1272
70	-79.9853
71	-56.3324528571
73	18.4382857187
