frame	deltaG
1	-78.2404
2	-45.3877
3	-73.0724
4	-76.1479
5	-67.2034
6	-76.1312
7	-67.495
8	-81.9383
9	-87.159
10	-79.4004
11	-70.6597
12	-78.1482
13	-72.5415
14	-85.4314
15	-88.2148
16	-76.6317
17	-89.3672
18	-71.1639
19	-63.3461
20	-82.5477
21	-63.1247
22	-93.0123
23	-85.4582
24	-90.7946
25	-85.8273
26	-80.9055
27	-85.7438
28	-74.1
29	-93.8766
30	-88.0963
31	-75.1334
32	-85.0071
33	-90.3374
34	-88.1189
35	-97.4257
36	-91.107
37	-90.8218
38	-83.1371
39	-89.7944
40	-82.6406
41	-79.7958
42	-78.9278
43	-74.8668
44	-79.3235
45	-79.1767
46	-92.75
47	-85.3917
48	-87.1108
49	-85.3572
50	-93.314
51	-72.4309
52	-81.8682
53	-82.3861
54	-76.6026
55	-50.3658
56	-55.5286
57	-48.3186
58	-51.7932
59	-40.3844
60	-29.7093
61	-77.0697
62	-72.7121
63	-72.2809
64	-65.8453
65	-60.789
66	-86.5808
67	-80.2526
68	-88.7618
69	-77.47
70	-90.3866
71	-77.4605914286
73	13.5141892975
