frame	deltaG
1	-32.2707
2	-58.7902
3	-32.8573
4	-25.1105
5	-37.4889
6	-24.4696
7	-18.4013
8	-24.0446
9	-36.0919
10	-42.7532
11	-44.7027
12	-48.1603
13	-35.2835
14	-20.8087
15	-40.1105
16	-39.8397
17	-51.2871
18	-37.1575
19	-34.1723
20	-30.5702
21	-37.0834
22	-51.4343
23	-25.4385
24	-36.9304
25	-29.4167
26	-41.0936
27	-39.5988
28	-44.5831
29	-40.2673
30	-55.6644
31	-37.6269
32	-37.7376
33	-27.9801
34	-57.6095
35	-36.4131
36	-38.4542
37	-43.8634
38	-45.5385
39	-41.7263
40	-32.7315
41	-37.1783
42	-53.3645
43	-47.2547
44	-52.8166
45	-50.7641
46	-47.6145
47	-45.379
48	-45.708
49	-36.7122
50	-33.9066
51	-39.1323
52	-52.1385
53	-36.8965
54	-28.9562
55	-46.5862
56	-49.8663
57	-48.2985
58	-44.2209
59	-46.956
60	-45.6049
61	-59.0326
62	-48.3611
63	-32.8603
64	-34.199
65	-53.697
66	-50.4771
67	-24.1299
68	-52.5402
69	-45.6898
70	-44.0381
71	-40.71346
73	9.51513800403
