frame	deltaG
1	-42.2799
2	-56.4601
3	-69.3769
4	-73.517
5	-80.7891
6	-86.5793
7	-79.9808
8	-84.0153
9	-84.9592
10	-82.3095
11	-84.6482
12	-71.4108
13	-70.341
14	-74.1842
15	-57.9134
16	-66.6972
17	-51.07
18	-73.1972
19	-40.2494
20	-50.5874
21	-58.2792
22	-45.2238
23	-68.8682
24	-54.344
25	-61.1133
26	-53.6
27	-62.4764
28	-51.032
29	-57.0859
30	-56.3437
31	-53.5988
32	-58.8666
33	-80.4172
34	-64.5495
35	-64.6025
36	-54.6154
37	-59.396
38	-55.4514
39	-67.0637
40	-71.7947
41	-73.5101
42	-57.6748
43	-71.9362
44	-58.9053
45	-66.4482
46	-63.2686
47	-66.0889
48	-62.6055
49	-61.7134
50	-66.0564
51	-59.9055
52	-46.2557
53	-60.9092
54	-73.4223
55	-66.2322
56	-63.6264
57	-62.8924
58	-53.2197
59	-55.6775
60	-56.2633
61	-65.6504
62	-55.4624
63	-47.0835
64	-56.4841
65	-64.1109
66	-60.2325
67	-56.7176
68	-54.5173
69	-60.9117
70	-63.3999
71	-63.0067157143
73	10.4451813039
