frame	deltaG
1	-58.8032
2	-42.7544
3	-59.9925
4	-64.6
5	-67.3159
6	-63.4638
7	-78.4764
8	-65.3514
9	-62.8957
10	-62.1162
11	-46.432
12	-71.8714
13	-54.6585
14	-59.7303
15	-58.4696
16	-40.6565
17	-58.3968
18	-61.2413
19	-43.368
20	-52.5512
21	-53.2626
22	-71.8123
23	-70.7531
24	-72.2264
25	-63.0666
26	-59.5457
27	-66.9084
28	-76.6029
29	-56.7456
30	-67.059
31	-58.5514
32	-71.4884
33	-79.1916
34	-74.2314
35	-83.4241
36	-69.9302
37	-71.7078
38	-76.141
39	-60.1082
40	-57.9573
41	-67.7812
42	-65.385
43	-72.8192
44	-79.9251
45	-68.2502
46	-68.5946
47	-75.4321
48	-62.2427
49	-61.7906
50	-47.6591
51	-67.6234
52	-65.1599
53	-71.3246
54	-70.7583
55	-65.1865
56	-65.0725
57	-55.0712
58	-73.8985
59	-74.5323
60	-54.867
61	-63.3526
62	-61.9503
63	-66.7548
64	-77.2162
65	-73.5293
66	-77.8393
67	-80.1053
68	-76.7582
69	-65.1682
70	-70.1263
71	-65.4290514286
73	9.37892146787
