frame	deltaG
1	-36.3899
2	-46.8819
3	-50.462
4	-56.5356
5	-69.817
6	-60.7894
7	-60.3399
8	-49.732
9	-61.2231
10	-42.7628
11	-46.9607
12	-50.6029
13	-36.276
14	-51.7451
15	-60.5584
16	-38.342
17	-36.5761
18	-47.3054
19	-44.3791
20	-37.8917
21	-49.479
22	-43.4519
23	-44.8309
24	-42.4538
25	-30.3338
26	-29.7772
27	-45.5183
28	-46.4803
29	-44.5895
30	-42.5069
31	-58.8987
32	-55.6911
33	-41.0723
34	-46.1043
35	-39.9995
36	-57.1103
37	-54.29
38	-35.7195
39	-39.4621
40	-44.836
41	-50.815
42	-42.8003
43	-38.9169
44	-47.0092
45	-44.3561
46	-53.7715
47	-43.1908
48	-35.3166
49	-52.7576
50	-46.5434
51	-47.0475
52	-37.0259
53	-38.0768
54	-43.7747
55	-37.1004
56	-32.6969
57	-61.061
58	-47.0829
59	-44.112
60	-51.4715
61	-42.0391
62	-50.074
63	-36.3025
64	-42.2102
65	-50.0519
66	-30.9314
67	-45.567
68	-38.7504
69	-46.5987
70	-41.7458
71	-45.6767771429
73	8.25332035531
