frame	deltaG
1	-42.3572
2	-30.4799
3	-65.0196
4	-66.0028
5	-48.1827
6	-52.742
7	-45.6789
8	-28.2552
9	-38.9197
10	-43.982
11	-56.0928
12	-54.1343
13	-46.8504
14	-47.6239
15	-42.1442
16	-62.1865
17	-63.3247
18	-63.1483
19	-75.8929
20	-71.3598
21	-74.2225
22	-76.2
23	-79.0247
24	-46.0242
25	-72.1491
26	-42.8691
27	-40.8988
28	-69.0395
29	-72.7196
30	-94.6155
31	-87.9072
32	-87.9257
33	-85.4791
34	-84.1881
35	-91.0901
36	-81.1211
37	-89.1294
38	-105.1029
39	-91.012
40	-98.2916
41	-84.7581
42	-80.3478
43	-83.0918
44	-87.0835
45	-95.654
46	-95.9519
47	-79.7348
48	-85.1942
49	-89.1497
50	-99.0753
51	-86.43
52	-85.1494
53	-102.4928
54	-84.7899
55	-98.736
56	-80.5851
57	-86.7869
58	-100.2854
59	-101.2743
60	-97.4885
61	-89.5872
62	-90.0394
63	-86.2562
64	-91.2129
65	-87.6514
66	-85.4396
67	-88.0713
68	-77.9723
69	-83.6235
70	-78.2719
71	-75.36533
73	19.7633563508
