frame	deltaG
1	-45.0064
2	-82.7932
3	-68.6924
4	-73.1182
5	-74.3838
6	-72.8661
7	-77.5169
8	-66.5912
9	-59.6975
10	-60.038
11	-60.6374
12	-83.6312
13	-58.5358
14	-64.7258
15	-59.0602
16	-58.076
17	-69.8143
18	-64.0071
19	-71.4265
20	-74.1969
21	-72.2576
22	-50.0403
23	-64.2787
24	-64.163
25	-53.9528
26	-57.2486
27	-60.4906
28	-65.1442
29	-63.087
30	-67.464
31	-71.7253
32	-64.1892
33	-57.7261
34	-75.7192
35	-83.606
36	-80.0242
37	-68.4594
38	-57.6503
39	-83.7954
40	-72.1532
41	-67.5148
42	-69.8578
43	-70.2518
44	-87.8104
45	-84.3406
46	-78.2422
47	-71.6124
48	-66.4852
49	-67.2896
50	-77.5909
51	-68.5997
52	-75.3074
53	-45.5039
54	-68.8891
55	-63.365
56	-64.6062
57	-69.4867
58	-58.3677
59	-66.4008
60	-68.6922
61	-59.2276
62	-51.5557
63	-71.4782
64	-60.6621
65	-63.5312
66	-68.2756
67	-63.4627
68	-72.8677
69	-78.716
70	-68.0899
71	-67.5153014286
73	8.99732178588
