frame	deltaG
1	-60.9923
2	-63.9556
3	-61.0976
4	-58.3659
5	-49.7724
6	-47.5285
7	-60.4069
8	-56.0018
9	-58.3076
10	-63.1796
11	-58.1307
12	-53.1976
13	-46.348
14	-78.7617
15	-66.1217
16	-55.1052
17	-42.7504
18	-41.0951
19	-50.5396
20	-33.3749
21	-28.6429
22	-35.8152
23	-50.6224
24	-40.6507
25	-47.5625
26	-34.4471
27	-49.5192
28	-28.9193
29	-43.2737
30	-27.4872
31	-28.0327
32	-27.0089
33	-42.4896
34	-50.3753
35	-49.1231
36	-38.4489
37	-38.6611
38	-33.6587
39	-56.3265
40	-37.2506
41	-45.8354
42	-42.6141
43	-55.3065
44	-62.4899
45	-52.5838
46	-45.8446
47	-50.2106
48	-44.6399
49	-50.2514
50	-47.444
51	-63.6093
52	-47.4556
53	-41.3051
54	-49.3447
55	-44.9038
56	-61.0886
57	-57.6798
58	-55.7194
59	-46.4205
60	-52.7477
61	-67.2533
62	-47.5026
63	-51.0285
64	-56.1144
65	-61.9836
66	-62.2167
67	-49.2836
68	-54.3064
69	-48.4926
70	-47.5082
71	-49.3790471429
73	10.6205434012
