frame	deltaG
1	-25.5254
2	-34.0093
3	-38.4445
4	-39.9161
5	-38.7407
6	-31.2419
7	-43.3799
8	-45.482
9	-37.107
10	-33.9335
11	-43.8728
12	-49.6521
13	-48.2995
14	-50.1871
15	-35.4405
16	-43.9672
17	-26.6859
18	-47.6646
19	-44.4084
20	-40.3849
21	-61.197
22	-52.4216
23	-58.3371
24	-67.1164
25	-59.4434
26	-54.0518
27	-55.6432
28	-72.1915
29	-64.2067
30	-51.1725
31	-34.8258
32	-71.9159
33	-47.5535
34	-23.5092
35	-56.7168
36	-48.3699
37	-38.8178
38	-47.9858
39	-43.6887
40	-45.5709
41	-56.3012
42	-64.7709
43	-66.4537
44	-57.0333
45	-73.7354
46	-51.5386
47	-66.0865
48	-60.7041
49	-62.6885
50	-62.0057
51	-53.0999
52	-44.4303
53	-41.7755
54	-47.6506
55	-56.3038
56	-46.7928
57	-55.1699
58	-41.9144
59	-30.0012
60	-60.3781
61	-16.4107
62	-54.2207
63	-42.6203
64	-66.0073
65	-56.8661
66	-68.6114
67	-40.5136
68	-51.576
69	-53.7622
70	-49.0819
71	-49.3083342857
73	12.3420094398
