frame	deltaG
1	-42.7966
2	-57.8616
3	-43.4835
4	-51.6949
5	-72.7056
6	-58.6823
7	-54.2438
8	-47.5207
9	-62.1868
10	-63.6629
11	-68.5553
12	-61.3896
13	-84.6919
14	-62.9476
15	-82.6892
16	-88.5452
17	-87.8878
18	-81.6298
19	-71.5635
20	-69.5613
21	-71.2899
22	-89.9829
23	-82.9689
24	-87.2627
25	-85.3878
26	-69.6103
27	-73.4074
28	-81.8931
29	-68.0995
30	-75.2908
31	-70.9036
32	-79.3179
33	-84.3919
34	-88.0624
35	-83.0117
36	-90.1312
37	-74.4436
38	-80.3105
39	-57.9061
40	-65.4182
41	-60.5394
42	-63.2181
43	-70.3452
44	-47.5942
45	-40.1914
46	-61.8894
47	-61.7868
48	-58.4785
49	-74.7682
50	-46.5536
51	-52.1659
52	-35.9013
53	-65.7058
54	-53.0408
55	-65.4605
56	-60.4324
57	-64.8505
58	-67.9259
59	-64.9247
60	-62.0006
61	-67.7787
62	-60.0788
63	-54.9773
64	-39.1053
65	-31.5467
66	-20.7344
67	-35.6197
68	-61.8623
69	-58.176
70	-59.8917
71	-64.8704914286
73	15.332022749
