Priority	Fitting Equation	Log10 residual	Log10 residual^2	Euclidean residual	Relative error	True value	Predicted Value
	
1	haldaneRatio_1	1.0680900566772955e-8	1.1408163691729083e-16	1.8740385798743375e-8	2.4593682150581858e-6	0.762	0.7619999812596142
1	haldaneRatio_1	1.0680900566772955e-8	1.1408163691729083e-16	1.8740385798743375e-8	2.4593682150581858e-6	0.762	0.7619999812596142
1	haldaneRatio_1	1.0680900566772955e-8	1.1408163691729083e-16	1.8740385798743375e-8	2.4593682150581858e-6	0.762	0.7619999812596142
1	haldaneRatio_1	1.0680900566772955e-8	1.1408163691729083e-16	1.8740385798743375e-8	2.4593682150581858e-6	0.762	0.7619999812596142
1	haldaneRatio_1	1.0680900566772955e-8	1.1408163691729083e-16	1.8740385798743375e-8	2.4593682150581858e-6	0.762	0.7619999812596142
1	haldaneRatio_1	1.0680900566772955e-8	1.1408163691729083e-16	1.8740385798743375e-8	2.4593682150581858e-6	0.762	0.7619999812596142
1	haldaneRatio_1	1.0680900566772955e-8	1.1408163691729083e-16	1.8740385798743375e-8	2.4593682150581858e-6	0.762	0.7619999812596142
1	haldaneRatio_1	1.0680900566772955e-8	1.1408163691729083e-16	1.8740385798743375e-8	2.4593682150581858e-6	0.762	0.7619999812596142
1	haldaneRatio_1	1.0680900566772955e-8	1.1408163691729083e-16	1.8740385798743375e-8	2.4593682150581858e-6	0.762	0.7619999812596142
1	haldaneRatio_1	1.0680900566772955e-8	1.1408163691729083e-16	1.8740385798743375e-8	2.4593682150581858e-6	0.762	0.7619999812596142
1	haldaneRatio_1	1.0680900566772955e-8	1.1408163691729083e-16	1.8740385798743375e-8	2.4593682150581858e-6	0.762	0.7619999812596142
1	relRateRev_g3p	0.010631779245820594	0.00011303472993186151	0.00225297144985645	2.478268594842095	0.09090909090909091	0.09316206235894736
1	relRateRev_g3p	0.010088721940467837	0.00010178231039207712	0.003215243974438814	2.3502061974117368	0.13680688860321005	0.14002213257764887
1	relRateRev_g3p	0.009333166705450258	0.00008710800075172521	0.004361108168870614	2.172299250473884	0.20076000891310186	0.20512111708197248
1	relRateRev_g3p	0.008342916712165582	0.00006960425926613176	0.005522952013531868	1.9395980238201094	0.2847472489508012	0.2902702009643331
1	relRateRev_g3p	0.007141954373126869	0.000051007512267826006	0.006414547539694615	1.6580920268074801	0.3868631798468568	0.3932777273865514
1	relRateRev_g3p	0.005815244413565235	0.000033817067589501675	0.006740071946966741	1.3480143893933487	0.49999999999999994	0.5067400719469667
1	relRateRev_g3p	0.00449257503033515	0.00002018323040319087	0.006375535213539618	1.0398225981514537	0.6131368201531431	0.6195123553666827
1	relRateRev_g3p	0.003302198536759643	0.000010904515176177527	0.0054592194402388605	0.7632573845023	0.7152527510491987	0.7207119704894376
1	relRateRev_g3p	0.002325589579888279	5.408366894084943e-6	0.004291304000661578	0.5369230829936037	0.7992399910868984	0.8035312950875599
1	relRateRev_g3p	0.0015834086762224128	2.507183035936414e-6	0.003152888552907407	0.3652587713316559	0.86319311139679	0.8663459999496974
1	relRateRev_g3p	0.001051541870882293	1.105740306218633e-6	0.002203816604538056	0.24241982649918617	0.9090909090909091	0.9112947256954471
1	relRateFor_e4p	0.00781044512100415	0.00006100305298821754	0.0016203148746847529	1.7823463621532267	0.09090909090909098	0.08928877603440623
1	relRateFor_e4p	0.007419463426901807	0.0000550484375431335	0.0023173503755763714	1.693884276761481	0.13680688860321014	0.13448953822763376
1	relRateFor_e4p	0.006874089364312774	0.000047253104588558	0.0031526485373161717	1.5703568426721781	0.20076000891310197	0.1976073603757858
1	relRateFor_e4p	0.006156828149607052	0.0000379065328637938	0.004008274722910599	1.4076605613152555	0.2847472489508014	0.2807389742278908
1	relRateFor_e4p	0.005283146959656704	0.00002791164179732987	0.0046776409386326545	1.2091202219048958	0.38686317984685703	0.3821855389082244
1	relRateFor_e4p	0.0043131166784591835	0.00001860297548200278	0.004941082739729541	0.9882165479459076	0.5000000000000002	0.4950589172602707
1	relRateFor_e4p	0.003340914908586068	0.000011161712426412653	0.004698606918531301	0.7663227462604072	0.6131368201531432	0.6084382132346119
1	relRateFor_e4p	0.002461544712267033	6.05920237048979e-6	0.004042525456357415	0.5651883827678349	0.7152527510491988	0.7112102255928414
1	relRateFor_e4p	0.0017369526762287674	3.0170045994582774e-6	0.003190161681647874	0.3991494065893181	0.7992399910868985	0.7960498294052506
1	relRateFor_e4p	0.0011843912255289218	1.4027825751099014e-6	0.0023508600450504735	0.2723446253233406	0.86319311139679	0.8608422513517395
1	relRateFor_e4p	0.0007873958166197195	6.19992172030235e-7	0.001646730268008656	0.18114032948095213	0.9090909090909093	0.9074441788229006
1	relRateFor_f6p	0.0009170343766917721	8.40952048034467e-7	0.00019175653934326575	0.2109321932775924	0.09090909090909088	0.09071733436974762
1	relRateFor_f6p	0.0008707819164686104	7.582611460487459e-7	0.0002740297647121359	0.20030406912251503	0.13680688860321	0.13653285883849786
1	relRateFor_f6p	0.0008063264013495886	6.501622655133777e-7	0.00037239228435548277	0.185491267096263	0.20076000891310164	0.20038761662874616
1	relRateFor_f6p	0.0007216648518384439	5.208001583790031e-7	0.00047277009438545514	0.1660314879695784	0.28474724895080133	0.2842744788564159
1	relRateFor_f6p	0.0006187068244364879	3.827981346042831e-7	0.0005507426064648158	0.1423610814249192	0.38686317984685703	0.3863124372403922
1	relRateFor_f6p	0.0005046085152729529	2.54629753685974e-7	0.0005806146479584995	0.11612292959169992	0.49999999999999994	0.49941938535204145
