frame	deltaG
1	-50.1805
2	-76.8068
3	-71.3782
4	-59.1982
5	-80.0122
6	-66.2664
7	-73.9274
8	-52.474
9	-58.2214
10	-54.6365
11	-43.203
12	-65.248
13	-67.7677
14	-59.9208
15	-60.3455
16	-62.8216
17	-61.9779
18	-62.6336
19	-57.9665
20	-38.8442
21	-61.7884
22	-63.5533
23	-56.4669
24	-72.0071
25	-70.3266
26	-58.7992
27	-51.5705
28	-73.5843
29	-66.6336
30	-66.8107
31	-68.8604
32	-73.2565
33	-69.1425
34	-49.4028
35	-55.9491
36	-61.7602
37	-54.4388
38	-47.8662
39	-60.2249
40	-51.6499
41	-67.8321
42	-31.4319
43	-25.0452
44	-39.9332
45	-37.3939
46	-36.7942
47	-27.4178
48	-32.7308
49	-42.2557
50	-39.6248
51	-33.5312
52	-57.3587
53	-69.5402
54	-63.712
55	-48.0288
56	-61.8798
57	-69.2498
58	-64.2734
59	-56.4269
60	-43.2638
61	-48.3513
62	-52.2925
63	-39.5851
64	-50.6647
65	-72.317
66	-62.9223
67	-44.6282
68	-55.1756
69	-51.997
70	-71.0996
71	-58.9033
72	-70.7491
73	-72.1232
74	-64.418
75	-64.6331
76	-65.5263
77	-70.0124
78	-49.5194
79	-71.3633
80	-64.6555
81	-64.3618
82	-69.5122
83	-67.5987
84	-60.1978
85	-47.6313
86	-50.3315
87	-59.5881
88	-48.0362
89	-58.6816
90	-53.4485
91	-51.6979
92	-53.4408
93	-45.1019
94	-55.7453
95	-66.3498
96	-59.4602
97	-67.2441
98	-47.8408
99	-57.9781
100	-64.8801
101	-60.5927
102	-57.4955
103	-55.4976
104	-54.6623
105	-67.4178
106	-62.9837
107	-56.3854
108	-55.1055
109	-67.2585
110	-46.5067
111	-58.307
112	-66.3856
113	-64.3515
114	-63.3577
115	-55.5426
116	-59.0449
117	-51.9198
118	-52.5919
119	-53.5068
120	-51.8275
121	-56.0906
122	-48.9239
123	-46.9891
124	-44.1385
125	-49.2744
126	-46.5368
127	-55.3811
128	-54.8799
129	-54.3907
130	-64.2243
131	-47.9731
132	-60.6065
133	-51.9162
134	-52.4632
135	-56.9998
136	-55.4871
137	-54.8756
138	-64.4681
139	-58.0232
140	-61.0697
141	-57.1511635714
143	10.3749476847
