frame	deltaG
1	1.0644
2	2.0245
3	4.7077
4	4.5991
5	21.8026
6	9.3779
7	8.6049
8	7.5412
9	-1.4367
10	1.6838
11	-3.1581
12	-11.9409
13	-2.1309
14	-4.2698
15	0.0732
16	-7.1147
17	-6.15
18	-10.2972
19	-3.2584
20	-6.9417
21	-9.3425
22	-12.3663
23	-12.8035
24	10.6203
25	14.204
26	15.5194
27	14.6981
28	40.8961
29	23.6316
30	13.7565
31	27.0396
32	16.831
33	9.4839
34	25.0094
35	-0.9951
36	6.5278
37	-11.2396
38	-1.8782
39	-12.1012
40	-3.6286
41	-14.891
42	-8.9984
43	-12.7944
44	-18.7971
45	-11.6394
46	-15.458
47	-29.2179
48	-22.8358
49	-20.4029
50	-24.099
51	-17.8548
52	-21.5343
53	-26.0198
54	-8.4039
55	-19.4972
56	-16.0019
57	-3.8279
58	-16.0167
59	-8.7193
60	-3.6438
61	-14.1297
62	-16.275
63	-6.9156
64	-10.6202
65	-9.9485
66	-15.5373
67	-23.3312
68	-13.114
69	-23.1106
70	-9.324
71	-2.6353
72	-32.2133
73	-26.6078
74	-21.356
75	-26.1364
76	-12.119
77	-15.5449
78	-20.9117
79	-5.1556
80	-17.602
81	-13.1359
82	-13.8262
83	-28.7625
84	-18.8359
85	-15.525
86	-19.2283
87	-27.4001
88	-12.2981
89	-16.2358
90	-8.1399
91	-17.9176
92	-17.9468
93	-24.6733
94	-6.8614
95	-17.2897
96	-32.2056
97	-17.4933
98	-18.5868
99	-24.9968
100	-4.2341
101	-7.3958
102	-8.8612
103	-5.3937
104	1.8097
105	-7.1273
106	-4.0658
107	-3.8091
108	-9.401
109	-10.8556
110	9.5042
111	13.848
112	10.5184
113	14.4722
114	-3.4044
115	-10.282
116	-20.5295
117	-10.3716
118	-17.5035
119	-7.6963
120	-23.7012
121	-6.602
122	-5.9216
123	-20.8194
124	-25.5578
125	-21.3292
126	-12.6152
127	-19.1821
128	-16.7505
129	-7.228
130	-12.8336
131	-21.3394
132	-31.7537
133	-31.349
134	-17.5937
135	-16.185
136	-17.2896
137	-24.4232
138	-34.8637
139	-36.1747
140	-31.9238
141	-9.65837
143	13.7485113569
