,patterns,count
107,"(3, 3, -1, 3, 3, 1)",7
108,"(3, 3, -2, 3, 3, 1)",13
109,"(3, 3, 1, 3, 3, 1)",29
110,"(3, 3, -1, 3, 3, 1)",11
111,"(3, 3, -2, 3, 3, 1)",10
112,"(3, 3, 1, 3, 3, 1)",29
113,"(3, 3, -2, 3, 3, 1)",12
114,"(3, 3, -1, 3, 3, 1)",9
115,"(3, 3, 1, 3, 3, 1)",27
116,"(3, 3, -2, 3, 3, 1)",8
117,"(3, 3, -1, 3, 3, 1)",15
118,"(3, 3, 1, 3, 3, 1)",23
119,"(3, 3, -2, 3, 3, 1)",14
120,"(3, 3, -1, 3, 3, 1)",13
121,"(3, 3, 1, 3, 3, 1)",25
122,"(3, 3, -1, 3, 3, 1)",8
123,"(3, 3, -2, 3, 3, 1)",17
124,"(3, 3, 1, 3, 3, 1)",28
125,"(3, 3, -2, 3, 3, 1)",12
126,"(3, 3, -1, 3, 3, 1)",10
127,"(3, 3, 1, 3, 3, 1)",30
128,"(3, 3, -1, 3, 3, 1)",4
129,"(3, 3, -2, 3, 3, 1)",16
130,"(3, 3, 1, 3, 3, 1)",28
131,"(3, 3, -2, 3, 3, 1)",11
132,"(3, 3, -1, 3, 3, 1)",11
133,"(3, 3, 1, 3, 3, 1)",26
134,"(3, 3, -1, 3, 3, 1)",10
135,"(3, 3, -2, 3, 3, 1)",14
136,"(3, 3, 1, 3, 3, 1)",25
137,"(3, -2, 3, 1)",1
138,"(3, 3, -1, 3, 3, 1)",12
139,"(3, 3, -2, 3, 3, 1)",12
140,"(3, 3, 1, 3, 3, 1)",25
141,"(3, 3, -1, 3, 3, 1)",9
142,"(3, 3, -2, 3, 3, 1)",16
143,"(3, 3, 1, 3, 3, 1)",24
144,"(3, 3, -1, 3, 3, 1)",11
145,"(3, 3, -2, 3, 3, 1)",15
146,"(3, 3, 1, 3, 3, 1)",20
147,"(3, -2, 3, 1)",1
148,"(3, 3, -2, 3, 3, 1)",16
149,"(3, 3, -1, 3, 3, 1)",13
150,"(3, 3, 1, 3, 3, 1)",29
151,"(3, 3, -1, 3, 3, 1)",10
152,"(3, 3, -2, 3, 3, 1)",11
153,"(3, 3, 1, 3, 3, 1)",23
154,"(3, -2, 3, 3, 1)",1
155,"(3, 3, -2, 3, 3, 1)",15
156,"(3, 3, -1, 3, 3, 1)",11
157,"(3, 3, 1, 3, 3, 1)",26
158,"(3, 3, -2, 3, 3, 1)",17
159,"(3, 3, -1, 3, 3, 1)",7
160,"(3, 3, 1, 3, 3, 1)",27
161,"(3, 3, -1, 3, 3, 1)",11
162,"(3, 3, -2, 3, 3, 1)",12
163,"(3, 3, 1, 3, 3, 1)",27
164,"(3, 3, -1, 3, 3, 1)",11
165,"(3, 3, -2, 3, 3, 1)",12
166,"(3, 3, 1, 3, 3, 1)",19
167,"(3, 3, -2, 3, 3, 1)",23
168,"(3, 3, -1, 3, 3, 1)",8
169,"(3, 3, 1, 3, 3, 1)",27
170,"(3, 3, -2, 3, 3, 1)",12
171,"(3, 3, -1, 3, 3, 1)",11
172,"(3, 3, 1, 3, 3, 1)",29
173,"(3, 3, 1, 3, 1)",1
174,"(3, 3, -2, 3, 3, 1)",8
175,"(3, 3, -1, 3, 3, 1)",12
176,"(3, 3, 1, 3, 3, 1)",32
177,"(3, 3, -1, 3, 3, 1)",6
178,"(3, 3, -2, 3, 3, 1)",12
179,"(3, 3, 1, 3, 3, 1)",26
180,"(3, 3, -1, 3, 3, 1)",10
181,"(3, 3, -2, 3, 3, 1)",12
182,"(3, 3, -2, 1)",1
183,"(3, 3, 1, 3, 3, 1)",29
184,"(3, 3, -2, 3, 3, 1)",11
185,"(3, 3, -1, 3, 3, 1)",10
186,"(3, 3, 1, 3, 3, 1)",27
187,"(3, 3, -1, 3, 3, 1)",7
188,"(3, 3, -2, 3, 3, 1)",16
189,"(3, 3, 1, 3, 3, 1)",26
190,"(3, 3, -1, 3, 3, 1)",13
191,"(3, 3, -2, 3, 3, 1)",11
192,"(3, 3, 1, 3, 3, 1)",25
193,"(3, 3, -1, 3, 3, 1)",6
194,"(3, 3, -2, 3, 3, 1)",19
195,"(3, 3, 1, 3, 3, 1)",25
196,"(3, -2, 3, 3, 1)",1
197,"(3, 3, -2, 3, 3, 1)",11
198,"(3, 3, -1, 3, 3, 1)",13
199,"(3, 3, 1, 3, 3, 1)",33
200,"(3, 3, -2, 3, 3, 1)",12
201,"(3, 3, -1, 3, 3, 1)",5
202,"(3, 3, 1, 3, 3, 1)",25
203,"(3, 3, -1, 3, 3, 1)",12
204,"(3, 3, -2, 3, 3, 1)",13
205,"(3, 3, 1, 3, 3, 1)",29
206,"(3, 3, -1, 3, 3, 1)",11
207,"(3, 3, -2, 3, 3, 1)",10
208,"(3, 3, 1, 3, 3, 1)",24
209,"(3, 3, -1, 3, 3, 1)",10
210,"(3, 3, -2, 3, 3, 1)",16
211,"(3, 3, 1, 3, 3, 1)",25
212,"(3, 3, -2, 3, 3, 1)",16
213,"(3, 3, -1, 3, 3, 1)",9
214,"(3, 3, 1, 3, 3, 1)",20
215,"(3, 3, -1, 3, 3, 1)",11
216,"(3, 3, -2, 3, 3, 1)",19
217,"(3, 3, 1, 3, 3, 1)",24
218,"(3, 3, -2, 3, 3, 1)",9
219,"(3, 3, -1, 3, 3, 1)",10
220,"(3, 1, 3, 3, 1)",1
221,"(3, 3, 1, 3, 3, 1)",29
222,"(3, 3, -1, 3, 3, 1)",4
223,"(3, 3, -2, 3, 3, 1)",16
224,"(3, 3, 1, 3, 3, 1)",25
225,"(3, 3, -1, 3, 3, 1)",8
226,"(3, 3, -2, 3, 3, 1)",17
227,"(3, 3, 1, 3, 3, 1)",27
228,"(3, 3, -2, 3, 3, 1)",14
229,"(3, 3, -1, 3, 3, 1)",8
230,"(3, 3, -2, 3, 1)",1
231,"(3, 3, 1, 3, 3, 1)",26
232,"(3, 3, -2, 3, 3, 1)",12
233,"(3, 3, -1, 3, 3, 1)",12
234,"(3, 3, 1, 3, 3, 1)",24
235,"(3, 3, -2, 3, 3, 1)",12
236,"(3, 3, -1, 3, 3, 1)",14
237,"(3, 3, 1, 3, 3, 1)",26
238,"(3, 3, -2, 3, 3, 1)",12
239,"(3, 3, -1, 3, 3, 1)",12
240,"(3, 3, 1, 3, 3, 1)",25
241,"(3, 3, -1, 3, 3, 1)",13
242,"(3, 3, -2, 3, 3, 1)",12
243,"(3, 3, 1, 3, 3, 1)",29
244,"(3, 3, -2, 3, 3, 1)",13
245,"(3, 3, -1, 3, 3, 1)",8
246,"(3, 3, 1, 3, 3, 1)",30
247,"(3, 3, -2, 3, 3, 1)",8
248,"(3, 3, -1, 3, 3, 1)",12
249,"(3, 3, 1, 3, 3, 1)",26
250,"(3, 3, -2, 3, 3, 1)",10
251,"(3, 3, -1, 3, 3, 1)",14
252,"(3, 3, 1, 3, 3, 1)",27
253,"(3, 3, -1, 3, 3, 1)",4
254,"(3, 3, -2, 3, 3, 1)",18
255,"(3, 3, -2, 1)",1
256,"(3, 3, 1, 3, 3, 1)",27
257,"(3, 3, -2, 3, 3, 1)",14
258,"(3, 3, -1, 3, 3, 1)",9
259,"(3, 3, 1, 3, 3, 1)",30
260,"(3, 3, -2, 3, 3, 1)",12
261,"(3, 3, -1, 3, 3, 1)",8
262,"(3, 3, 1, 3, 3, 1)",24
263,"(3, 3, -1, 3, 3, 1)",14
264,"(3, 3, -2, 3, 3, 1)",11
265,"(3, 3, 1, 3, 3, 1)",24
266,"(3, 3, -1, 3, 3, 1)",12
267,"(3, 3, -2, 3, 3, 1)",14
268,"(3, 3, 1, 3, 3, 1)",21
269,"(3, 3, -2, 3, 3, 1)",19
270,"(3, 3, -1, 3, 3, 1)",10
271,"(3, 3, 1, 3, 3, 1)",23
272,"(3, 3, -2, 3, 3, 1)",14
273,"(3, 3, -1, 3, 3, 1)",12
274,"(3, 3, -2, 3, 1)",1
275,"(3, 3, 1, 3, 3, 1)",31
276,"(3, 3, -1, 3, 3, 1)",9
277,"(3, 3, -2, 3, 3, 1)",10
278,"(3, 3, 1, 3, 3, 1)",21
279,"(3, 3, -2, 3, 3, 1)",16
280,"(3, 3, -1, 3, 3, 1)",13
281,"(3, 3, 1, 3, 3, 1)",28
282,"(3, 3, -1, 3, 3, 1)",5
283,"(3, 3, -2, 3, 3, 1)",17
284,"(3, 3, 1, 3, 3, 1)",23
285,"(3, 3, -2, 3, 3, 1)",17
286,"(3, 3, -1, 3, 3, 1)",10
287,"(3, 3, 1, 3, 3, 1)",27
288,"(3, 3, -2, 3, 3, 1)",12
289,"(3, 3, -1, 3, 3, 1)",11
290,"(3, 3, -2, 3, 3, 1)",15
291,"(3, 3, 1, 3, 3, 1)",21
292,"(3, 3, -1, 3, 3, 1)",13
293,"(3, -2, 3, 1)",1
294,"(3, 3, 1, 3, 3, 1)",17
295,"(3, 3, -1, 3, 3, 1)",11
296,"(3, 3, -2, 3, 3, 1)",22
297,"(3, 3, 1, 3, 3, 1)",30
298,"(3, 3, -1, 3, 3, 1)",10
299,"(3, 3, -2, 3, 3, 1)",10
300,"(3, 3, 1, 3, 3, 1)",30
301,"(3, 3, -2, 3, 3, 1)",11
302,"(3, 3, -1, 3, 3, 1)",9
303,"(3, 3, 1, 3, 3, 1)",28
304,"(3, 3, -1, 3, 3, 1)",8
305,"(3, 3, -2, 3, 3, 1)",14
306,"(3, 3, 1, 3, 3, 1)",27
307,"(3, 3, -2, 3, 3, 1)",13
308,"(3, 3, -1, 3, 3, 1)",10
309,"(3, 3, 1, 3, 3, 1)",25
310,"(3, 3, -2, 3, 3, 1)",13
311,"(3, 3, -1, 3, 3, 1)",12
312,"(3, 3, 1, 3, 3, 1)",28
313,"(3, 3, -1, 3, 3, 1)",5
314,"(3, 3, -2, 3, 3, 1)",17
315,"(3, 3, 1, 3, 3, 1)",29
316,"(3, 3, -2, 3, 3, 1)",10
317,"(3, 3, -1, 3, 3, 1)",11
318,"(3, 3, 1, 3, 3, 1)",27
319,"(3, 3, -2, 3, 3, 1)",12
320,"(3, 3, -1, 3, 3, 1)",11
321,"(3, 3, 1, 3, 3, 1)",20
322,"(3, 3, -1, 3, 3, 1)",18
323,"(3, 3, -2, 3, 3, 1)",11
324,"(3, 3, -2, 3, 1)",1
