,patterns,count
138,"(2, 1, -1, 3, 1, -2)",2
139,"(2, -1, -1, 3, -1, -2)",2
140,"(3, 3, -2, 2, 1, -2)",1
141,"(1, 1, -2, 2, 2, -2)",1
142,"(2, 1, -2, 2, 1, -2)",1
143,"(2, -1, -2, 2, -1, -2)",1
144,"(-1, -1, -2, 2, 1, -2)",1
145,"(1, 1, -1, 3, 2, -1)",1
146,"(-1, 1, -2, 2, 3, -1)",2
147,"(-1, -1, -1, 3, 1, -2)",2
148,"(-2, -1, -2, 2, 3, -2)",9
149,"(3, 3, -1, 3, 3, 1)",1
150,"(2, 2, -2, 2, 3, 1)",2
151,"(1, -1, -2, 2, -1, -2)",1
152,"(-1, 1, -1, 3, 3, -2)",2
153,"(1, 1, -1, 3, 1, -2)",2
154,"(1, -1, -1, 3, -1, -2)",3
155,"(-2, -1, -1, 3, 2, -2)",1
156,"(-2, -1, -2, 2, 2, -2)",3
157,"(2, 2, -2, 2, 3, -1)",2
158,"(3, 2, -1, 3, 2, -1)",1
159,"(1, 2, -1, 3, 3, -1)",2
160,"(2, 1, -2, 2, 3, -1)",1
161,"(-1, -1, -2, 2, 3, -2)",1
162,"(1, -1, -1, 3, 1, -2)",1
163,"(2, 1, -1, 3, 2, -1)",3
164,"(2, 1, -2, 2, 2, -1)",1
165,"(3, 3, -2, 2, 2, -1)",2
166,"(2, 1, -1, 3, 1, -1)",2
167,"(1, 1, -2, 2, 2, -2)",1
168,"(3, 3, -2, 2, 3, -1)",4
169,"(1, 1, -1, 3, 3, -1)",3
170,"(-2, -1, -1, 3, 3, -2)",8
171,"(1, 1, -1, 3, 2, -2)",1
172,"(3, 1, -1, 3, -1, -2)",2
173,"(2, -1, -1, 3, 1, -2)",1
174,"(2, 1, -1, 3, -1, -2)",2
175,"(3, 1, -2, 2, -1, -2)",2
176,"(-1, -1, -1, 3, 2, -2)",4
177,"(3, 2, -2, 2, -1, -2)",3
178,"(3, 2, -1, 3, -1, -2)",3
179,"(3, 2, -1, 3, 1, -1)",2
180,"(2, 2, -1, 3, 3, 1)",2
181,"(3, 2, -2, 2, 1, -2)",1
182,"(2, 1, -1, 3, 1, -2)",2
183,"(-2, -1, -1, 3, 2, -2)",1
184,"(3, 3, -2, 2, 3, 1)",2
185,"(2, -1, -2, 2, -1, -2)",2
186,"(-1, -1, -2, 2, 1, -2)",2
187,"(-1, 1, -2, 2, 3, -2)",1
188,"(-1, -1, -1, 3, 1, -2)",2
189,"(-1, 1, -1, 3, 3, -2)",1
190,"(-1, 1, -2, 2, 2, -2)",1
191,"(-1, 1, -2, 2, 3, -1)",1
192,"(1, 1, -2, 2, 1, -2)",1
193,"(2, 2, -2, 2, 3, 1)",1
194,"(1, -1, -2, 2, -1, -2)",2
195,"(-2, 1, -1, 3, 3, -2)",2
196,"(1, -1, -1, 3, -1, -2)",1
197,"(-1, -1, -2, 2, 2, -2)",2
198,"(3, 2, -1, 3, 2, -1)",4
199,"(-1, 1, -1, 3, 3, -1)",1
200,"(-2, -1, -2, 2, 3, -2)",8
201,"(1, 1, -2, 2, 3, -1)",1
202,"(1, -1, -1, 3, 1, -2)",2
203,"(2, 1, -1, 3, 2, -1)",2
204,"(2, 1, -2, 2, 2, -1)",1
205,"(1, 1, -2, 2, 3, -1)",3
206,"(1, -1, -2, 2, 1, -2)",2
207,"(2, 1, -2, 2, -1, -2)",1
208,"(3, 3, -2, 2, 3, -1)",5
209,"(1, 1, -1, 3, 3, -1)",2
210,"(1, 2, -2, 2, 3, -1)",1
211,"(3, 1, -1, 3, 2, -1)",2
212,"(-2, -1, -1, 3, 3, -2)",9
213,"(3, 2, -1, 3, 3, 1)",3
214,"(3, 1, -1, 3, -1, -2)",2
215,"(2, 1, -1, 3, -1, -2)",1
216,"(3, 1, -1, 3, 1, -1)",1
217,"(-2, -1, -1, 3, 2, -2)",2
218,"(-1, -1, -2, 2, 2, -2)",1
219,"(3, 2, -1, 3, -1, -2)",3
220,"(3, 2, -1, 3, 1, -1)",1
221,"(3, 3, -2, 2, 3, 1)",6
222,"(2, 2, -1, 3, 3, 1)",1
223,"(3, 2, -2, 2, 1, -1)",1
224,"(2, 1, -1, 3, 1, -2)",1
225,"(2, -1, -1, 3, -1, -2)",1
226,"(1, 1, -2, 2, 2, -2)",1
227,"(2, 1, -2, 2, 1, -1)",1
228,"(2, -1, -2, 2, -1, -2)",2
229,"(-1, -1, -2, 2, 1, -2)",3
230,"(1, 1, -1, 3, 2, -2)",1
231,"(-1, -1, -1, 3, 1, -2)",3
232,"(1, -1, -2, 2, 2, -2)",1
233,"(-1, 1, -2, 2, 2, -2)",1
234,"(3, 3, -1, 3, 3, 1)",2
235,"(1, -1, -2, 2, -1, -2)",2
236,"(3, 2, -1, 3, 2, 1)",1
237,"(1, 1, -1, 3, 1, -2)",1
238,"(1, -1, -1, 3, -1, -2)",5
239,"(-2, -1, -2, 2, 2, -2)",4
240,"(3, 2, -1, 3, 2, -1)",1
241,"(1, 2, -1, 3, 3, -1)",1
242,"(2, 1, -2, 2, 3, -1)",1
243,"(-2, -1, -2, 2, 3, -2)",4
244,"(2, 1, -1, 3, 2, -1)",1
245,"(2, 1, -2, 2, 2, -1)",1
246,"(3, 3, -2, 2, 2, -1)",1
247,"(1, -1, -2, 2, 1, -2)",2
248,"(2, 1, -1, 3, 1, -1)",1
249,"(1, 1, -2, 2, 2, -2)",1
250,"(3, 3, -2, 2, 3, -1)",4
251,"(1, 1, -1, 3, 3, -1)",1
252,"(1, 2, -2, 2, 3, -1)",2
253,"(2, 2, -1, 3, 3, -1)",1
254,"(1, 1, -1, 3, 2, -2)",2
255,"(3, 1, -1, 3, -1, -2)",6
256,"(2, 1, -1, 3, -1, -2)",1
257,"(3, 2, -2, 2, -1, -2)",3
258,"(3, 2, -1, 3, -1, -2)",3
259,"(3, 2, -1, 3, 1, -1)",2
260,"(2, 2, -1, 3, 3, 1)",2
261,"(3, 2, -2, 2, 1, -2)",2
262,"(2, 1, -1, 3, 1, -2)",2
263,"(2, -1, -1, 3, -1, -2)",4
264,"(1, 1, -2, 2, 2, -1)",1
265,"(3, 3, -2, 2, 3, 1)",3
266,"(2, -1, -2, 2, -1, -2)",1
267,"(1, 1, -1, 3, 2, -1)",1
268,"(-2, 1, -2, 2, 3, -2)",1
269,"(-1, -1, -1, 3, 1, -2)",2
270,"(-2, -1, -1, 3, 3, -2)",3
271,"(-1, 1, -2, 2, 3, -1)",3
272,"(3, 3, -1, 3, 3, 1)",2
273,"(2, 2, -2, 2, 3, 1)",1
274,"(1, -1, -2, 2, -1, -2)",2
275,"(-1, 1, -1, 3, 3, -2)",1
276,"(1, -1, -1, 3, -1, -2)",2
277,"(-2, -1, -2, 2, 2, -2)",2
278,"(3, 2, -1, 3, 2, -1)",1
279,"(1, 2, -1, 3, 3, -1)",1
280,"(-1, 1, -1, 3, 3, -1)",3
281,"(-2, -1, -2, 2, 3, -2)",8
282,"(1, -1, -1, 3, 1, -2)",3
283,"(2, 2, -1, 3, 2, -1)",1
284,"(1, -1, -2, 2, 1, -2)",2
285,"(1, 1, -2, 2, 2, -2)",1
286,"(3, 3, -2, 2, 3, -1)",4
287,"(1, 1, -1, 3, 3, -1)",2
288,"(2, 3, -2, 2, 3, 1)",1
289,"(-1, 1, -2, 2, 3, -1)",1
290,"(-2, -1, -2, 3, 3, -2)",2
291,"(2, 1, -2, 2, -1, -2)",1
292,"(3, 1, -1, 3, -1, -2)",3
293,"(2, 1, -1, 3, -1, -2)",1
294,"(3, 1, -1, 3, 1, -1)",2
295,"(-2, -1, -1, 3, 2, -2)",1
296,"(3, 2, -2, 2, -1, -2)",1
297,"(3, 2, -1, 3, -1, -2)",5
298,"(2, 2, -1, 3, 3, 1)",2
299,"(3, 2, -2, 2, 1, -2)",1
300,"(2, 1, -1, 3, 1, -1)",2
301,"(2, -1, -1, 3, -1, -2)",5
302,"(-2, -1, -1, 3, 3, -2)",6
303,"(3, 3, -2, 2, 3, 1)",8
304,"(2, -1, -2, 2, -1, -2)",1
305,"(-1, -1, -2, 2, 1, -2)",2
306,"(-2, 1, -2, 2, 3, -2)",1
307,"(-1, -1, -1, 3, 1, -2)",2
308,"(3, 2, -1, 3, 3, 1)",5
309,"(-1, 1, -2, 2, 3, -2)",1
310,"(3, 3, -1, 3, 3, 1)",2
311,"(1, -1, -2, 2, -1, -2)",2
312,"(3, 2, -1, 3, 2, 1)",1
313,"(-1, -1, -1, 3, 2, -2)",1
314,"(3, 2, -2, 2, 1, -1)",1
315,"(2, 2, -2, 2, 2, -1)",1
316,"(3, 2, -1, 3, 2, -1)",4
317,"(1, 2, -1, 3, 3, -1)",1
318,"(-1, 1, -1, 3, 3, -2)",1
319,"(-2, -1, -2, 2, 3, -2)",4
320,"(2, 1, -2, 2, 2, -1)",1
321,"(-2, -1, -1, 3, 2, -2)",1
322,"(1, -1, -2, 2, 1, -2)",1
323,"(-2, 1, -1, 3, 3, -2)",1
324,"(-1, 1, -1, 3, 3, -1)",1
325,"(3, 3, -2, 2, 3, -1)",5
326,"(1, 1, -1, 3, 3, -1)",1
327,"(-2, -1, -1, 3, 3, -2)",10
328,"(-1, 1, -1, 3, 2, -2)",1
329,"(3, 1, -1, 3, -1, -2)",2
330,"(2, 1, -1, 3, -1, -2)",2
331,"(3, 1, -2, 2, -1, -2)",2
332,"(2, 2, -1, 3, 2, -1)",1
333,"(3, 2, -2, 2, -1, -2)",5
334,"(3, 2, -1, 3, -1, -2)",2
335,"(3, 3, -2, 2, 2, -1)",1
336,"(2, 2, -1, 3, 3, 1)",1
337,"(3, 2, -2, 2, 1, -2)",2
338,"(2, 1, -1, 3, 1, -1)",1
339,"(2, -1, -1, 3, -1, -2)",3
340,"(3, 3, -2, 2, 3, 1)",3
341,"(2, -1, -2, 2, -1, -2)",3
342,"(-1, -1, -2, 2, 1, -2)",4
343,"(2, 1, -2, 2, -1, -2)",1
344,"(-1, 1, -2, 2, 3, -1)",2
345,"(-1, -1, -1, 3, 1, -2)",2
346,"(3, 2, -1, 3, 3, 1)",1
347,"(3, 2, -2, 2, 2, -1)",1
348,"(3, 3, -1, 3, 3, 1)",4
349,"(1, -1, -2, 2, -1, -2)",3
350,"(3, 2, -1, 3, 2, 1)",1
351,"(1, -1, -1, 3, -1, -2)",1
352,"(-2, -1, -2, 2, 2, -2)",2
353,"(2, 2, -2, 2, 3, -1)",1
354,"(3, 2, -1, 3, 2, -1)",3
355,"(1, 2, -1, 3, 3, -1)",1
356,"(-1, 1, -1, 3, 3, -2)",2
357,"(-2, -1, -2, 2, 3, -2)",3
358,"(1, 1, -2, 2, 3, -1)",1
359,"(3, 1, -2, 2, -1, -2)",1
360,"(2, 1, -1, 3, 2, -1)",1
361,"(1, 1, -2, 2, 3, -1)",3
362,"(1, -1, -2, 2, 1, -2)",3
363,"(3, 2, -1, 3, 3, 1)",1
364,"(1, 1, -2, 2, 2, -1)",2
365,"(3, 3, -2, 2, 3, -1)",3
366,"(1, 1, -2, 3, 3, -1)",1
367,"(1, 2, -2, 2, 3, -1)",1
368,"(-2, -1, -1, 3, 3, -2)",10
369,"(2, 1, -2, 2, -1, -2)",3
370,"(3, 1, -1, 3, -1, -2)",2
371,"(2, 1, -1, 3, -1, -2)",1
372,"(3, 1, -1, 3, 1, -1)",2
373,"(-2, -1, -1, 3, 2, -2)",1
374,"(3, 2, -2, 2, -1, -2)",1
375,"(3, 3, -2, 3, 3, 1)",1
376,"(3, 3, -2, 2, 2, -1)",3
377,"(2, 2, -1, 3, 3, 1)",1
378,"(2, -1, -1, 3, -1, -2)",3
379,"(3, 3, -2, 2, 1, -2)",1
380,"(2, 2, -1, 3, 3, -1)",3
381,"(3, 3, -2, 2, 3, 1)",5
382,"(-1, -1, -2, 2, 1, -2)",2
383,"(1, 1, -1, 3, 2, -2)",1
384,"(-1, 1, -2, 2, 3, -1)",1
385,"(-1, -1, -1, 3, 1, -2)",2
386,"(-1, 1, -1, 3, 3, -1)",1
387,"(3, 3, -1, 3, 3, 1)",1
388,"(2, 2, -2, 2, 3, 1)",1
389,"(1, -1, -2, 2, -1, -2)",2
390,"(-2, 1, -1, 3, 3, -2)",1
391,"(1, -1, -1, 3, -1, -2)",2
392,"(3, 2, -1, 3, 2, 1)",1
393,"(-2, -1, -2, 2, 2, -2)",2
394,"(1, 1, -1, 3, 2, -1)",1
395,"(3, 2, -1, 3, 2, -1)",1
396,"(1, 2, -1, 3, 3, -1)",1
397,"(2, 1, -2, 2, 3, -1)",1
398,"(-2, -1, -2, 2, 3, -2)",4
399,"(1, -1, -1, 3, 1, -2)",1
400,"(2, 1, -1, 3, 2, -1)",2
401,"(-1, -1, -1, 3, 2, -2)",1
402,"(1, -1, -2, 2, 1, -2)",1
403,"(1, 1, -2, 2, 2, -1)",1
404,"(3, 3, -2, 2, 3, -1)",3
405,"(1, 2, -2, 2, 3, -1)",1
406,"(-2, -1, -1, 3, 3, -2)",3
407,"(2, 1, -2, 2, -1, -2)",1
408,"(3, 1, -1, 3, -1, -2)",2
409,"(2, 1, -1, 3, -1, -2)",4
410,"(3, 1, -1, 3, 1, -2)",2
411,"(-2, -1, -1, 3, 2, -2)",2
412,"(3, 2, -2, 2, -1, -2)",2
413,"(-2, -1, -2, 2, 2, -2)",2
414,"(3, 2, -1, 3, -1, -2)",3
415,"(3, 2, -1, 3, 1, -1)",2
416,"(3, 3, -2, 2, 2, -1)",1
417,"(-1, -1, -1, 3, 1, -2)",2
418,"(2, 2, -1, 3, 3, 1)",1
419,"(2, 2, -1, 3, 3, -1)",1
420,"(2, -1, -1, 3, -1, -2)",3
421,"(3, 2, -2, 3, 1, -1)",1
422,"(-1, -1, -1, 3, 3, -2)",1
423,"(3, 3, -2, 2, 3, 1)",4
424,"(2, -1, -2, 2, -1, -2)",3
425,"(-1, -1, -2, 2, 1, -2)",1
426,"(1, 1, -2, 2, 2, -2)",1
427,"(3, 2, -1, 3, 3, 1)",2
428,"(3, 3, -1, 3, 3, 1)",5
429,"(1, -1, -2, 2, -1, -2)",1
430,"(-1, 1, -1, 3, 3, -1)",1
431,"(1, -1, -1, 3, -1, -2)",4
432,"(3, 2, -1, 3, 2, 1)",2
433,"(-1, -1, -2, 2, 2, -2)",2
434,"(2, 2, -2, 2, 3, -1)",2
435,"(3, 2, -1, 3, 2, -1)",2
436,"(-2, -1, -2, 2, 3, -2)",5
437,"(1, 1, -2, 2, 3, -1)",2
438,"(1, -1, -1, 3, 1, -2)",1
439,"(-1, -1, -1, 3, 2, -2)",1
440,"(1, -1, -2, 2, 1, -2)",1
441,"(3, 2, -1, 3, 3, 1)",1
442,"(-1, 1, -1, 3, 3, -1)",2
443,"(3, 3, -2, 2, 3, -1)",2
444,"(1, 1, -1, 3, 3, -1)",1
445,"(1, 2, -2, 2, 3, -1)",1
446,"(-2, -1, -1, 3, 3, -2)",5
447,"(2, 1, -2, 2, -1, -2)",1
448,"(3, 1, -1, 3, -1, -2)",1
449,"(2, 1, -1, 3, -1, -2)",2
450,"(3, 1, -1, 3, 1, -1)",1
451,"(-2, -1, -1, 3, 2, -2)",1
452,"(3, 2, -2, 2, -1, -2)",2
453,"(2, 2, -2, 2, 2, -1)",1
454,"(3, 2, -1, 3, -1, -2)",4
455,"(3, 2, -1, 3, 1, -1)",1
456,"(3, 3, -2, 2, 3, 1)",5
457,"(2, 2, -1, 3, 3, 1)",3
458,"(3, 2, -2, 2, 1, -2)",2
459,"(2, 1, -1, 3, 1, -2)",1
460,"(2, -1, -1, 3, -1, -2)",3
461,"(2, 2, -1, 3, 3, -1)",2
462,"(2, 1, -2, 2, 1, -2)",4
463,"(2, -1, -2, 2, -1, -2)",1
464,"(-1, -1, -2, 2, 1, -2)",1
465,"(1, 1, -1, 3, 2, -1)",1
466,"(-2, 1, -2, 2, 3, -2)",2
467,"(1, -1, -2, 2, 2, -2)",2
468,"(-2, -1, -2, 2, 2, -2)",4
469,"(3, 3, -1, 3, 3, 1)",2
470,"(1, -1, -2, 2, -1, -2)",2
471,"(1, 1, -2, 2, 1, -2)",1
472,"(3, 2, -1, 3, 2, 1)",2
473,"(1, -1, -1, 3, -1, -2)",2
474,"(-1, -1, -2, 2, 2, -2)",3
475,"(2, 2, -2, 2, 3, -1)",2
476,"(3, 2, -1, 3, 2, -1)",1
477,"(-2, -1, -2, 2, 3, -2)",4
478,"(3, 1, -2, 2, -1, -2)",3
479,"(1, -1, -1, 3, 1, -2)",2
480,"(2, 1, -2, 2, 2, -1)",1
481,"(3, 3, -2, 2, 2, -1)",3
482,"(1, -1, -2, 2, 1, -2)",2
483,"(1, 1, -2, 2, 2, -1)",1
484,"(3, 3, -2, 2, 3, -1)",3
485,"(1, 1, -1, 3, 3, -1)",1
486,"(1, 2, -2, 2, 3, -1)",1
487,"(-2, -1, -1, 3, 3, -2)",11
488,"(1, 1, -1, 3, 2, -2)",1
489,"(3, 1, -1, 3, -1, -2)",1
490,"(2, 1, -1, 3, -1, -2)",3
491,"(1, -1, -1, 3, 2, -2)",1
492,"(1, 1, -2, 2, 3, -1)",1
493,"(3, 2, -2, 2, -1, -2)",1
494,"(3, 2, -1, 3, -1, -2)",3
495,"(3, 2, -1, 3, 1, -1)",1
496,"(3, 3, -2, 2, 3, 1)",5
497,"(2, 3, -2, 2, 3, -1)",1
498,"(2, 2, -1, 3, 3, 1)",2
499,"(2, 1, -1, 3, 1, -1)",1
500,"(2, -1, -1, 3, -1, -2)",5
501,"(3, 1, -1, 3, 1, -1)",1
502,"(2, 1, -2, 2, 1, -2)",1
503,"(-1, -1, -2, 2, 1, -2)",2
504,"(-1, 1, -2, 2, 3, -1)",1
505,"(-1, -1, -1, 3, 1, -2)",1
506,"(3, 2, -1, 3, 3, 1)",6
507,"(3, 3, -1, 3, 3, 1)",1
508,"(1, -1, -2, 2, -1, -2)",3
509,"(-1, 1, -1, 3, 3, -1)",2
510,"(1, -1, -1, 3, -1, -2)",1
511,"(-1, -1, -1, 3, 2, -2)",1
512,"(3, 2, -1, 3, 2, 1)",1
513,"(-2, -1, -2, 2, 2, -2)",1
514,"(2, 2, -2, 2, 3, -1)",1
515,"(3, 2, -1, 3, 2, -1)",2
516,"(1, 2, -1, 3, 3, -1)",1
517,"(-2, 1, -1, 3, 3, -2)",2
518,"(-2, -1, -2, 2, 3, -2)",1
519,"(1, -1, -1, 3, 1, -2)",2
520,"(2, 1, -1, 3, 2, -1)",2
521,"(2, 1, -2, 2, 2, -1)",2
522,"(1, 1, -2, 2, 3, -1)",1
523,"(2, 1, -1, 3, 1, -1)",1
524,"(2, 3, -2, 2, 3, -1)",1
525,"(3, 3, -2, 2, 3, -1)",2
526,"(1, 1, -1, 3, 3, -1)",3
527,"(1, 2, -2, 2, 3, -1)",2
528,"(-2, -1, -1, 3, 3, -2)",5
529,"(3, 2, -1, 3, 3, 1)",2
530,"(3, 1, -1, 3, -1, -2)",3
531,"(3, 1, -2, 2, -1, -2)",1
532,"(-1, -1, -1, 3, 2, -2)",1
533,"(3, 2, -2, 2, -1, -2)",4
534,"(3, 2, -1, 3, -1, -2)",2
535,"(3, 3, -2, 2, 3, 1)",3
536,"(2, 2, -1, 3, 3, 1)",1
537,"(3, 2, -2, 2, 1, -2)",1
538,"(2, 1, -1, 3, 1, -2)",1
539,"(2, -1, -1, 3, -1, -2)",1
540,"(3, 1, -1, 3, 1, -1)",1
541,"(2, 1, -2, 2, 1, -1)",1
542,"(2, -1, -2, 2, -1, -2)",1
543,"(-1, -1, -2, 2, 1, -2)",3
544,"(2, 1, -2, 2, -1, -2)",1
545,"(-2, 1, -2, 2, 3, -2)",3
546,"(1, 1, -2, 2, 2, -1)",1
547,"(-1, 1, -1, 3, 3, -2)",1
548,"(-1, 1, -2, 2, 3, -1)",3
549,"(3, 2, -2, 2, 2, -1)",1
550,"(3, 3, -1, 3, 3, 1)",2
551,"(3, 3, -2, 2, 2, -1)",1
552,"(1, -1, -2, 2, -1, -2)",2
553,"(-1, 1, -1, 3, 3, -1)",2
554,"(1, -1, -1, 3, -1, -2)",1
555,"(-2, -1, -1, 3, 2, -2)",1
556,"(-2, -1, -2, 2, 2, -2)",1
557,"(1, 2, -2, 3, 3, -1)",1
558,"(-1, 1, -2, 3, 3, -1)",1
559,"(-2, -1, -2, 2, 3, -2)",7
560,"(1, -1, -1, 3, 1, -2)",1
561,"(2, 1, -2, 2, 2, -1)",2
562,"(3, 3, -2, 2, 2, -1)",2
563,"(3, 3, -1, 3, 2, -1)",1
564,"(-2, 1, -1, 3, 3, -2)",1
565,"(3, 3, -2, 2, 3, -1)",3
566,"(1, 1, -1, 3, 3, -1)",2
567,"(1, 2, -2, 2, 3, -1)",1
568,"(-2, -1, -1, 3, 3, -2)",2
569,"(3, 2, -1, 3, 3, 1)",1
570,"(3, 1, -1, 3, -1, -2)",1
571,"(2, 1, -1, 3, -1, -2)",1
572,"(3, 1, -2, 2, -1, -2)",3
573,"(-2, -1, -1, 3, 2, -2)",1
574,"(3, 2, -2, 2, -1, -2)",6
575,"(3, 2, -1, 3, -1, -2)",3
