frame	deltaG
1	-36.3899
2	-46.9607
3	-49.479
4	-58.8987
5	-50.815
6	-47.0475
7	-42.0391
8	-41.0162
9	-47.0349
10	-48.9846
11	-55.1836
12	-36.1489
13	-61.602
14	-56.6291
15	-47.002
16	-53.7801
17	-57.1192
18	-51.9797
19	-43.9442
20	-42.6735
21	-41.4218
22	-53.3202
23	-57.56
24	-52.4055
25	-52.3369
26	-59.4364
27	-56.9322
28	-65.7552
29	-78.7566
30	-76.0837
31	-60.4659
32	-51.6564
33	-66.57
34	-48.6238
35	-55.4288
36	-58.0894
37	-58.4098
38	-65.0904
39	-64.4809
40	-86.6488
41	-67.0295
42	-83.6809
43	-82.888
44	-58.2595
45	-75.2615
46	-74.9034
47	-74.6137
48	-79.4244
49	-69.563
50	-57.3928
51	-73.3953
52	-59.3924
53	-64.5959
54	-58.8791
55	-68.236
56	-62.2778
57	-61.3713
58	-53.4146
59	-63.1973
60	-68.5146
61	-67.4749
62	-54.6929
63	-76.8705
64	-74.5562
65	-72.1569
66	-85.9906
67	-77.3602
68	-88.5075
69	-74.5994
70	-84.0509
71	-55.6937
72	-90.3716
73	-60.357
74	-51.0599
75	-58.1683
76	-75.786
77	-64.6114
78	-71.2784
79	-77.1312
80	-69.889
81	-78.1665
82	-71.0438
83	-71.7374
84	-76.7689
85	-82.467
86	-57.3452
87	-74.3237
88	-78.102
89	-71.6639
90	-70.8463
91	-60.2633
92	-78.4479
93	-66.8564
94	-73.9374
95	-69.5239
96	-76.463
97	-69.0126
98	-50.6053
99	-69.9767
100	-75.0842
101	-72.3968
102	-59.4607
103	-78.475
104	-59.5257
105	-69.5503
106	-81.3035
107	-69.0249
108	-67.8269
109	-55.1476
110	-72.8022
111	-85.8602
112	-73.4679
113	-69.1287
114	-75.6317
115	-62.2602
116	-64.7753
117	-66.5196
118	-48.6635
119	-61.6955
120	-59.0031
121	-73.0842
122	-74.6412
123	-54.8319
124	-63.3116
125	-59.7978
126	-60.4071
127	-51.7426
128	-64.0145
129	-70.392
130	-69.4781
131	-59.913
132	-62.9033
133	-54.5491
134	-59.9364
135	-63.6381
136	-62.5265
137	-59.0599
138	-69.118
139	-65.9878
140	-64.4158228571
141	11.4363600814
