ref,4.47196E-12,4.49924E-12,4.51902E-12,4.49239E-12,4.52218E-12,4.54576E-12,4.471E-12,4.50847E-12,4.5622E-12,4.49115E-12
1E-12,1.25479E-07,2.34307E-08,1.24732E-08,1.45208E-07,1.13688E-09,8.74072E-09,6.35926E-10,4.40865E-09,1.08462E-08,2.45305E-10
1E-11,0.000000003,7.13312E-10,3.46854E-10,6.18013E-09,2.43092E-08,1.47885E-09,1.72724E-09,9.49182E-08,1.67628E-08,1.3402E-10
1E-10,1.06476E-08,2.52941E-10,1.42446E-09,5.84174E-10,0.000000001,4.87991E-09,7.3984E-10,2.36247E-09,6.11893E-10,3.67893E-10
0.000000001,1.10661E-08,3.89767E-10,7.07287E-09,0.000000001,7.73763E-11,1.30902E-08,2.81665E-08,0.000000008,9.44579E-10,0.000000011
0.00000001,8.91815E-10,1.35712E-08,0.000000002,3.72601E-10,1.09151E-09,5.90399E-10,4.35791E-09,2.33758E-09,3.98799E-10,2.285E-09
0.0000001,7.99209E-10,3.13855E-09,1.13814E-09,3.07074E-10,1.59296E-10,4.44927E-10,6.7379E-10,6.7379E-10,1.20694E-09,5.06481E-10
0.000001,1.56272E-10,2.73839E-10,9.08737E-11,4.95543E-11,1.98796E-10,1.73137E-10,2.95817E-10,5.49841E-11,3.12332E-10,7.68434E-11
0.00001,3.15692E-11,1.41416E-11,2.75664E-10,1.28887E-11,1.9113E-11,2.85816E-11,1.34061E-11,3.01966E-11,6.31089E-11,1.2838E-11
0.0001,5.44909E-12,4.97627E-12,2.38052E-11,9.3996E-12,7.06783E-12,2.99802E-11,5.82235E-12,5.13515E-12,5.40843E-12,5.49608E-12
0.001,4.57696E-12,4.58866E-12,4.53054E-12,4.58725E-12,4.58725E-12,4.59606E-12,4.54749E-12,4.58363E-12,4.5665E-12,4.5244E-12
0.01,4.52017E-12,4.53786E-12,4.52553E-12,4.52539E-12,4.51769E-12,4.54717E-12,4.52903E-12,4.5772E-12,4.56899E-12,4.52986E-12
0.1,4.57951E-12,4.5263E-12,4.54278E-12,4.5322E-12,4.54044E-12,4.55348E-12,4.54769E-12,4.52272E-12,4.53941E-12,4.51819E-12
1,4.53328E-12,4.52013E-12,4.54134E-12,4.5333E-12,4.54291E-12,4.52062E-12,4.52854E-12,4.54399E-12,4.52584E-12,4.52631E-12
10,4.53746E-12,4.53387E-12,4.53103E-12,4.53831E-12,4.55383E-12,4.51724E-12,4.54636E-12,4.46868E-12,4.47561E-12,4.53586E-12
100,4.47462E-12,4.53687E-12,4.43476E-12,4.46362E-12,4.46832E-12,4.44069E-12,4.50681E-12,4.53568E-12,4.4497E-12,4.45582E-12
1000,4.43613E-12,4.46878E-12,4.58497E-12,4.46272E-12,4.53631E-12,4.502E-12,4.4878E-12,4.55736E-12,4.55192E-12,4.54727E-12
10000,4.53786E-12,4.53088E-12,4.52629E-12,4.53778E-12,4.5272E-12,4.53352E-12,4.54598E-12,4.53145E-12,4.53686E-12,4.50557E-12
100000,4.53987E-12,4.61722E-12,4.51645E-12,4.57577E-12,4.57947E-12,4.48674E-12,4.56631E-12,4.94227E-12,4.59639E-12,4.57194E-12
1000000,4.87953E-12,4.60419E-12,4.59536E-12,4.6064E-12,4.72188E-12,4.56828E-12,4.57896E-12,4.53031E-12,4.60926E-12,4.66801E-12
10000000,23.0221,22.9717,22.9603,22.9873,22.9562,22.9564,22.9593,22.9595,22.9605,22.9571
100000000,39120.6,39160.1,39119.3,39118.6,39118.2,39118.8,39161.4,39278.4,39122.7,39156.4
1000000000,943379,943469,943314,943331,943324,943337,943343,943337,943664,943315
10000000000,1193038,1193056,1193038,1193039,1193038,1193042,1193044,1193053,1193038,1193038
100000000000,1197685,1197687,1197684,1197688,1197685,1197690,1197686,1197687,1197685,1197686
1000000000000,1197884,1197884,1197885,1197882,1197881,1197885,1197885,1197890,1197882,1197885
