Priority	Fitting Equation	Log10 residual	Log10 residual^2	Euclidean residual	Relative error	True value	Predicted Value
	
1	haldaneRatio_1	1.5423218258092675e-12	2.3787566143676324e-24	1.8431478565617e-11	3.5513446176526005e-10	5.19	5.190000000018432
1	haldaneRatio_1	1.5423218258092675e-12	2.3787566143676324e-24	1.8431478565617e-11	3.5513446176526005e-10	5.19	5.190000000018432
1	haldaneRatio_1	1.5423218258092675e-12	2.3787566143676324e-24	1.8431478565617e-11	3.5513446176526005e-10	5.19	5.190000000018432
1	haldaneRatio_1	1.5423218258092675e-12	2.3787566143676324e-24	1.8431478565617e-11	3.5513446176526005e-10	5.19	5.190000000018432
1	haldaneRatio_1	1.5423218258092675e-12	2.3787566143676324e-24	1.8431478565617e-11	3.5513446176526005e-10	5.19	5.190000000018432
1	haldaneRatio_1	1.5423218258092675e-12	2.3787566143676324e-24	1.8431478565617e-11	3.5513446176526005e-10	5.19	5.190000000018432
1	haldaneRatio_1	1.5423218258092675e-12	2.3787566143676324e-24	1.8431478565617e-11	3.5513446176526005e-10	5.19	5.190000000018432
1	haldaneRatio_1	1.5423218258092675e-12	2.3787566143676324e-24	1.8431478565617e-11	3.5513446176526005e-10	5.19	5.190000000018432
1	haldaneRatio_1	1.5423218258092675e-12	2.3787566143676324e-24	1.8431478565617e-11	3.5513446176526005e-10	5.19	5.190000000018432
1	haldaneRatio_1	1.5423218258092675e-12	2.3787566143676324e-24	1.8431478565617e-11	3.5513446176526005e-10	5.19	5.190000000018432
1	haldaneRatio_1	1.5423218258092675e-12	2.3787566143676324e-24	1.8431478565617e-11	3.5513446176526005e-10	5.19	5.190000000018432
1	relRateFor_2pg	2.0090384200699418e-7	4.036235373317128e-14	4.205439080307016e-8	0.00004625982988337718	0.09090909090909091	0.09090913296348171
1	relRateFor_2pg	1.9076069157630826e-7	3.6389641450671406e-14	6.00914437098865e-8	0.00004392428212015963	0.13680688860321005	0.13680694869465376
1	relRateFor_2pg	1.7662741857993325e-7	3.119724499421095e-14	8.164904416463337e-8	0.000040669974367243044	0.20076000891310186	0.20076009056214603
1	relRateFor_2pg	1.5806672060136862e-7	2.498508816167113e-14	1.0363721825168426e-7	0.000036396214057748715	0.2847472489508013	0.28474735258801953
1	relRateFor_2pg	1.3549968702619708e-7	1.836016518419736e-14	1.207011605108832e-7	0.00003119996081267383	0.3868631798468568	0.3868633005480173
1	relRateFor_2pg	1.1049710163524296e-7	1.2209609469789212e-14	1.27214505707407e-7	0.0000254429011414814	0.5	0.5000001272145057
1	relRateFor_2pg	8.549451771533434e-8	7.309312559377617e-15	1.207011465220731e-7	0.0000196858421407355	0.6131368201531432	0.6131369408542897
1	relRateFor_2pg	6.292748791492109e-8	3.95986873528254e-15	1.0363719549211226e-7	0.00001448959061535767	0.7152527510491988	0.7152528546863943
1	relRateFor_2pg	4.436679479358219e-8	1.9684124802558315e-15	8.164901921237089e-8	0.000010215832556293283	0.7992399910868982	0.7992400727359175
1	relRateFor_2pg	3.023352657116618e-8	9.140661289294114e-16	6.009142150542601e-8	6.961526999235212e-6	0.8631931113967899	0.8631931714882114
1	relRateFor_2pg	2.0090380040138633e-8	4.036233701572008e-16	4.2054373317057525e-8	4.625981064876329e-6	0.9090909090909091	0.9090909511452824
1.	customRatio_1	0.00004465829629385354	1.9943634278696128e-9	1.799424209642512e-10	0.010282424055100069	1.75e-6	1.7498200575790357e-6
1.	customRatio_1	0.00004465829629385354	1.9943634278696128e-9	1.799424209642512e-10	0.010282424055100069	1.75e-6	1.7498200575790357e-6
1.	customRatio_1	0.00004465829629385354	1.9943634278696128e-9	1.799424209642512e-10	0.010282424055100069	1.75e-6	1.7498200575790357e-6
1.	customRatio_1	0.00004465829629385354	1.9943634278696128e-9	1.799424209642512e-10	0.010282424055100069	1.75e-6	1.7498200575790357e-6
1.	customRatio_1	0.00004465829629385354	1.9943634278696128e-9	1.799424209642512e-10	0.010282424055100069	1.75e-6	1.7498200575790357e-6
1.	customRatio_1	0.00004465829629385354	1.9943634278696128e-9	1.799424209642512e-10	0.010282424055100069	1.75e-6	1.7498200575790357e-6
1.	customRatio_1	0.00004465829629385354	1.9943634278696128e-9	1.799424209642512e-10	0.010282424055100069	1.75e-6	1.7498200575790357e-6
1.	customRatio_1	0.00004465829629385354	1.9943634278696128e-9	1.799424209642512e-10	0.010282424055100069	1.75e-6	1.7498200575790357e-6
1.	customRatio_1	0.00004465829629385354	1.9943634278696128e-9	1.799424209642512e-10	0.010282424055100069	1.75e-6	1.7498200575790357e-6
1.	customRatio_1	0.00004465829629385354	1.9943634278696128e-9	1.799424209642512e-10	0.010282424055100069	1.75e-6	1.7498200575790357e-6
1.	customRatio_1	0.00004465829629385354	1.9943634278696128e-9	1.799424209642512e-10	0.010282424055100069	1.75e-6	1.7498200575790357e-6
