4.522481646416216e-12	97236.74021377468	9.708758412439709e8	644540.7823204473	67168.15156510245	3.287068062892101e8	1.639569218325814e6
4.537135382741476e-12	136899.21229746324	6.695828821464716e8	645409.9791343003	649.2919096774491	9.340045979173373e8	9.851642949232401e8
4.544683857277338e-12	356804.61548168486	9.974953223614734e8	644351.102317401	462.03699248554875	2.413314071967687e8	6.248080645929193e8
4.559019816282989e-12	3.6806312199952376e8	9.997852858106875e8	645374.7723025471	333.3902572061777	208591.61509583212	7.715051867746866e8
4.563761389745252e-12	154437.90123511382	9.999993989103435e8	648916.0255289869	939.8013327530988	132461.34920342034	73309.9844269424
4.566563717083439e-12	46046.09341636015	4.637623000808767e8	3.656852527012727e6	4.815451733125736e6	1.034832866014735e6	404.95366373516924
4.570242072061862e-12	265363.5904943208	9.733174118346208e8	644404.7887627014	525.3204642164936	2.699687547337812e8	4.6859984764542365e8
4.580669036201103e-12	8.11199072330719e7	9.99930352496108e8	644547.2588902862	333.70997758722064	1.0610932168008152e6	8.629073416507566e8
4.5808801632453784e-12	75525.6246776879	7.58556617595859e8	2.178727202930491e7	7.624394588203491e6	232613.5241997579	343.48370202159924
4.5867629455015255e-12	27075.340645421147	2.740864253599079e8	1.7258525784322815e6	7.445793968874782e8	4.499676797509638e8	534.7216418916726
4.591365773655081e-12	48929.4387477012	4.926271527753351e8	1.0053409088332816e6	3.355989863293186e8	6.048137058060529e8	933.9714164051129
4.5920259856285974e-12	98895.3933907844	9.922350523396665e8	811969.9225559436	6.291990041755489e6	2.4189182325070087e7	1614.7376017659983
4.597672700782704e-12	47334.51314190328	4.7667812022424215e8	1.0479026719113702e6	6.203346394349205e8	9.999955493892293e8	870.5887211366039
4.600705131523989e-12	57374.14430144048	5.770713990159951e8	1.2962918922989316e8	5.728199399097929e7	286859.0677313725	334.9710611271971
4.602174539721794e-12	241945.905687984	9.140551410946631e8	644547.6980429961	534.4904361987495	6.036214954959619e8	9.99984018805603e8
4.602438294589816e-12	114356.29156653398	9.996987344923487e8	645882.4069030088	2589.3715962552515	1.08531160319834e6	160720.6944183496
4.612068697291369e-12	74839.1947277681	3.738081421355347e8	647974.8616019118	660.0365633165028	9.684950073349911e8	9.879506616239536e8
4.621819515926932e-12	90782.89820859754	9.111621204631242e8	8.012681571214159e8	9.282394681715726e8	747293.7758890933	333.56844714345135
4.62723034786934e-12	1.269575871773135e6	8.751599170761335e8	644806.0108087859	357.8755594398753	1.497795963169384e6	2.031834323604576e7
4.6331320095837804e-12	72382.65630813318	7.271594723939165e8	9.912070896762698e8	5.228703163972226e8	340545.9599121437	333.5172901874452
4.666711450441998e-12	25642.07213337152	2.5975372252579296e8	1.0839562814995034e6	6.493751853332987e8	9.747013367356997e8	833.578173574498
4.675836617886108e-12	26653.858308047435	2.698691803688306e8	3.1791399530704737e7	3.4963900973875575e7	730046.0021182874	340.2625441731099
4.676789553176941e-12	30569.06303610086	3.081095535353907e8	649292.211079573	111444.8378361717	9.998730174096296e8	2.9996418618685026e6
4.697518608329455e-12	14552.781259342164	1.4885994257495052e8	742978.7149567822	5.125088613203415e7	3.911414933932379e8	2877.030031633299
4.710040658187865e-12	99760.21928885608	9.999910695556983e8	1.3670113734309342e7	351988.14917574025	17411.76405115221	350.11884802115037
4.7350024493694025e-12	8.985812354866397e7	2.727712280605199e8	652432.7695228829	333.39996839301375	94578.74935875011	3.164389412942837e8
4.736429785753097e-12	21166.27676524862	2.0569742693134728e8	656561.4413751652	7586.988184297696	1.3076448399501443e6	60433.63813795873
4.741903736299918e-12	14709.593041601285	1.504224286660952e8	4.2283366787736766e7	7.45202080164785e6	117571.55155119607	338.5736617240193
4.771960468315001e-12	7.577786942471643e7	1.7843099404530382e8	660046.0001726003	333.37703150247205	38786.41649204893	1.6926128686530495e8
4.786205672111478e-12	3.58498935521387e7	9.739048146246032e8	662185.3080773829	334.2047982721638	12110.500696950774	4.58424346355728e6
4.856509984417998e-12	8237.096951393216	8.570377622487955e7	1.1225816026053748e6	1.1556864651060899e8	1.6994069408501205e8	823.4113683918506
4.958904458118177e-12	2.1249532358956367e8	1.1432444579242139e8	672587.5501997757	333.3174089275093	19852.75999170711	3.8644647416990525e8
4.963829140379924e-12	42539.25927830284	1.983865620862793e8	684030.0306250242	615.5417393401549	13028.501130155531	16112.285405598868
4.977898564493447e-12	7378.938654126755	7.712206109065224e7	1.0154006375883502e6	6.73153291280153e7	1.3126917661120926e8	983.2610808810679
5.053867076551804e-12	13344.639959264206	1.3674659314968568e8	6.803702737938093e7	1.3528365305142594e6	13216.204631066252	336.6390297189322
5.086055732872924e-12	5252.422591693663	5.5706581319828935e7	769896.893635795	116187.05494705199	913995.4318814838	2963.7349427532636
5.180096256589168e-12	1.741559222606706e7	2.9483341565006524e8	690824.4688779749	333.8588081492995	5252.654536971495	3.3320584662728207e6
5.230656368356499e-12	661740.486573762	4.779607794199518e7	690371.0901597923	335.5546264835503	6.7276811466543535e6	9.945979721506331e8
5.3430437238991676e-12	8259.438827754086	4.076087948177403e7	699385.8575039128	609.4935652231107	8.286385292394997e8	9.999705200231307e8
5.349647212081388e-12	2.0054371851010886e8	5.30073864397033e7	696001.309980964	333.3082549571672	21317.062956046633	8.740401535431086e8
5.584454230519262e-12	2948.5348102339685	3.2816418156635582e7	2.8126545525382873e7	5.047307070913285e6	131614.73379162987	342.0137909625533
5.9812778238676246e-12	1.1285478963971686e8	2.8943397641802322e7	739206.9859242219	333.30756278380915	18008.358152838824	8.082260724377714e8
6.0843460316740815e-12	9.967012590971135e8	4.1227664497823995e8	747070.5580510396	333.3136747175749	2165.7813391668433	6.090693267189144e7
6.520028677443692e-12	6.197441149112556e7	3.2773431166575886e7	770423.4203231108	333.3158328486612	4291.7487373197155	9.735666279241939e7
9.108998256795264e-12	797.611188138008	1.1308663606299577e7	4.702956985922518e7	5.843490076479911e6	115373.2678480364	339.90002706942397
9.584654660519467e-12	361158.42772647087	9.990019546762135e8	1.0542127761122698e6	460.16044570652457	723.4139259265429	3109.6007223614647
1.1637653074500982e-11	547.9216869289884	8.812142499095215e6	1.1807988168501534e7	2.2862639342132557e7	2.191496743492064e6	365.25377256559403
1.3048229572012937e-11	464.522222246126	7.978220354899539e6	1.3468757960378951e6	2.2051995253036162e8	9.972728699043312e8	1840.608776058389
2.0692406728198954e-11	1.1212224107531711e7	1.2525448557852007e7	1.3866935859499616e6	333.3273270939721	570.0720431748116	1.101806094503736e7
2.8332861945102884e-11	571.9205592220603	9.046765173509378e6	6.36782299664941e8	349912.8842112455	559.631844715613	334.1513478302087
5.1030910042466896e-11	16896.9167169265	4.719335923695585e6	2.1863038272608304e6	336.05722784692006	5.083031938404243e6	6.144889005972202e8
9.10092478234064e-11	371.3963770097384	4.2844688632822335e6	2.927310889669872e6	448.0956087889376	36521.05872516023	107337.02377616477
1.0833252913792626e-10	248.62287497825724	4.177047383563105e6	3.1865940112583055e6	504.6077016195815	189736.70281205402	370137.63896703656
1.0882826169322843e-10	1856.4325676448072	4.267737534995932e6	3.2084878429026282e6	350.97177388180324	3723.306408613779	76843.26674164811
