Priority	Fitting Equation	Log10 residual	Log10 residual^2	Euclidean residual	Relative error	True value	Predicted Value
	
1	haldaneRatio_1	3.845990192985482e-11	1.4791640564540507e-21	4.596119040911617e-10	8.855720695398105e-9	5.19	5.1899999995403885
1	haldaneRatio_1	3.845990192985482e-11	1.4791640564540507e-21	4.596119040911617e-10	8.855720695398105e-9	5.19	5.1899999995403885
1	haldaneRatio_1	3.845990192985482e-11	1.4791640564540507e-21	4.596119040911617e-10	8.855720695398105e-9	5.19	5.1899999995403885
1	haldaneRatio_1	3.845990192985482e-11	1.4791640564540507e-21	4.596119040911617e-10	8.855720695398105e-9	5.19	5.1899999995403885
1	haldaneRatio_1	3.845990192985482e-11	1.4791640564540507e-21	4.596119040911617e-10	8.855720695398105e-9	5.19	5.1899999995403885
1	haldaneRatio_1	3.845990192985482e-11	1.4791640564540507e-21	4.596119040911617e-10	8.855720695398105e-9	5.19	5.1899999995403885
1	haldaneRatio_1	3.845990192985482e-11	1.4791640564540507e-21	4.596119040911617e-10	8.855720695398105e-9	5.19	5.1899999995403885
1	haldaneRatio_1	3.845990192985482e-11	1.4791640564540507e-21	4.596119040911617e-10	8.855720695398105e-9	5.19	5.1899999995403885
1	haldaneRatio_1	3.845990192985482e-11	1.4791640564540507e-21	4.596119040911617e-10	8.855720695398105e-9	5.19	5.1899999995403885
1	haldaneRatio_1	3.845990192985482e-11	1.4791640564540507e-21	4.596119040911617e-10	8.855720695398105e-9	5.19	5.1899999995403885
1	haldaneRatio_1	3.845990192985482e-11	1.4791640564540507e-21	4.596119040911617e-10	8.855720695398105e-9	5.19	5.1899999995403885
1	relRateFor_2pg	5.066616786120193e-7	2.567060565739491e-13	1.0605748265724024e-7	0.00011666323092296427	0.09090909090909091	0.09090919696657357
1	relRateFor_2pg	4.810815438238691e-7	2.314394518079573e-13	1.515453416367496e-7	0.00011077318049114212	0.13680688860321005	0.1368070401485517
1	relRateFor_2pg	4.454386717256398e-7	1.9841561026870228e-13	2.059117057418014e-7	0.00010256609713089296	0.20076000891310186	0.2007602148248076
1	relRateFor_2pg	3.9863022593955577e-7	1.5890605703262128e-13	2.613639293325143e-7	0.00009178804371088862	0.2847472489508013	0.2847475103147306
1	relRateFor_2pg	3.4171815882499956e-7	1.1677130007074763e-13	3.043976634642398e-7	0.00007868354480897828	0.3868631798468568	0.3868634842445203
1	relRateFor_2pg	2.786638501617311e-7	7.765354138695973e-14	3.2082371659303277e-7	0.00006416474331860655	0.5	0.5000003208237166
1	relRateFor_2pg	2.1560955063004705e-7	4.648747832289082e-14	3.043975749239536e-7	0.00004964594604641818	0.6131368201531432	0.6131371245507181
1	relRateFor_2pg	1.5869750749630818e-7	2.518489888554079e-14	2.6136378494800994e-7	0.000036541458185881476	0.7152527510491988	0.7152530124129838
1	relRateFor_2pg	1.1188909264381319e-7	1.2519169052655812e-14	2.0591154770155384e-7	0.000025763418997782095	0.7992399910868982	0.799240196998446
1	relRateFor_2pg	7.624625086855019e-8	5.813490771509891e-15	1.515452003886253e-7	0.000017556349603323405	0.8631931113967899	0.8631932629419903
1	relRateFor_2pg	5.066614134491276e-8	2.5670578787826783e-15	1.0605737144064875e-7	0.000011666310858471363	0.9090909090909091	0.9090910151482805
1	absRateFor	4.169384837382495e-9	1.7383769922195053e-17	3.168119690144522e-6	9.600362697407643e-7	330	330.0000031681197
1	absRateFor	4.169384837382495e-9	1.7383769922195053e-17	3.168119690144522e-6	9.600362697407643e-7	330	330.0000031681197
1	absRateFor	4.169384837382495e-9	1.7383769922195053e-17	3.168119690144522e-6	9.600362697407643e-7	330	330.0000031681197
1	absRateFor	4.169384837382495e-9	1.7383769922195053e-17	3.168119690144522e-6	9.600362697407643e-7	330	330.0000031681197
1	absRateFor	4.169384837382495e-9	1.7383769922195053e-17	3.168119690144522e-6	9.600362697407643e-7	330	330.0000031681197
1	absRateFor	4.169384837382495e-9	1.7383769922195053e-17	3.168119690144522e-6	9.600362697407643e-7	330	330.0000031681197
1	absRateFor	4.169384837382495e-9	1.7383769922195053e-17	3.168119690144522e-6	9.600362697407643e-7	330	330.0000031681197
1	absRateFor	4.169384837382495e-9	1.7383769922195053e-17	3.168119690144522e-6	9.600362697407643e-7	330	330.0000031681197
1	absRateFor	4.169384837382495e-9	1.7383769922195053e-17	3.168119690144522e-6	9.600362697407643e-7	330	330.0000031681197
1	absRateFor	4.169384837382495e-9	1.7383769922195053e-17	3.168119690144522e-6	9.600362697407643e-7	330	330.0000031681197
1	absRateFor	4.169384837382495e-9	1.7383769922195053e-17	3.168119690144522e-6	9.600362697407643e-7	330	330.0000031681197
1.	customRatio_1	0.17913876605370405	0.03209069750324371	8.934847828276756e-7	51.056273304438605	1.75e-6	2.6434847828276755e-6
1.	customRatio_1	0.17913876605370405	0.03209069750324371	8.934847828276756e-7	51.056273304438605	1.75e-6	2.6434847828276755e-6
1.	customRatio_1	0.17913876605370405	0.03209069750324371	8.934847828276756e-7	51.056273304438605	1.75e-6	2.6434847828276755e-6
1.	customRatio_1	0.17913876605370405	0.03209069750324371	8.934847828276756e-7	51.056273304438605	1.75e-6	2.6434847828276755e-6
1.	customRatio_1	0.17913876605370405	0.03209069750324371	8.934847828276756e-7	51.056273304438605	1.75e-6	2.6434847828276755e-6
1.	customRatio_1	0.17913876605370405	0.03209069750324371	8.934847828276756e-7	51.056273304438605	1.75e-6	2.6434847828276755e-6
1.	customRatio_1	0.17913876605370405	0.03209069750324371	8.934847828276756e-7	51.056273304438605	1.75e-6	2.6434847828276755e-6
