	GAPD	GAPD&nad	GAPD&nad&g3p	GAPD&nad&g3p&pi	GAPD&nadh	GAPD&nadh&13dpg
62	1.48022610013e-08	5.90848405521e-05	1.38355161129e-09	2.95360795892e-08	5.70092452659e-07	5.02458370561e-06
63	1.89349004579e-08	5.9857609991e-05	1.42017594891e-09	2.18501089333e-07	4.04396082672e-07	7.63393537606e-06
64	1.83171787006e-08	5.80730785169e-05	2.05013211877e-09	1.46711062955e-06	6.23708253522e-07	6.64999734579e-06
65	1.53331373013e-08	5.84200134423e-05	2.12754775712e-09	5.54926745569e-07	1.34663659581e-06	5.91888824769e-06
66	1.98334083856e-08	5.89840661042e-05	1.80185479484e-09	2.56501203118e-07	9.05790211893e-07	5.52291945586e-06
67	1.36849646978e-08	5.7740415768e-05	2.55111149352e-09	1.15185623377e-06	6.37978331486e-07	6.92415450839e-06
68	1.49773046794e-08	5.8339242665e-05	3.23450637068e-09	4.37525300148e-07	6.91017752337e-07	7.10291487335e-06
69	1.30693868731e-08	5.94544795459e-05	1.92594845562e-09	6.12676796403e-07	4.36713856442e-07	6.40436650207e-06
70	1.67825880154e-08	5.84448575325e-05	1.50735991515e-09	1.03027958039e-06	1.09575291508e-06	5.32152006137e-06
71	1.8150309896e-08	5.92761955571e-05	1.15342754089e-09	5.31994106148e-07	9.7160677041e-07	5.9728029596e-06
72	1.46586736262e-08	6.05364985746e-05	1.85080323684e-09	4.83213846335e-08	6.57138649134e-07	6.27879856003e-06
73	1.6695244049e-08	5.86179277785e-05	1.7242317205e-09	7.30653328178e-07	5.48098635326e-07	6.33402429164e-06
74	2.05204294603e-08	5.74134744792e-05	1.43343828657e-09	2.01586880246e-06	7.97735273043e-07	7.01325316307e-06
75	1.63524558202e-08	5.82335858366e-05	1.7053686333e-09	2.76585765817e-07	4.96813210808e-07	7.53125576413e-06
76	1.90303018403e-08	5.7240675617e-05	1.48831104318e-09	5.93850839773e-07	5.69512048383e-07	8.14661014509e-06
77	2.04105023731e-08	5.53439703031e-05	1.86977813702e-09	4.78355094229e-07	9.70317590365e-07	8.46525562595e-06
78	2.20479740553e-08	5.808915147e-05	1.01120461227e-09	4.88168347425e-07	6.48329613641e-07	5.12292173702e-06
79	1.29180864293e-08	5.92056863089e-05	1.10415290904e-09	2.83185129761e-07	6.21734652354e-07	4.89603352585e-06
80	2.52192603295e-08	5.92305992105e-05	9.43974551923e-10	6.05757191279e-07	1.15006036767e-06	4.71392805897e-06
81	2.24341137136e-08	5.8480640327e-05	1.90870511282e-09	3.08408741226e-07	6.5989387659e-07	8.16617008181e-06
82	1.80830092595e-08	5.59350091237e-05	1.04222182979e-09	1.42923464947e-06	5.11497594227e-07	5.9119815203e-06
83	2.00514087802e-08	5.94030192787e-05	1.07412312953e-09	1.30652139184e-07	8.0492691189e-07	4.90141758836e-06
84	2.10632919212e-08	5.80867439734e-05	1.78499960243e-09	1.1370849187e-06	1.44273814132e-06	5.30669857442e-06
85	1.82503922736e-08	5.72159636673e-05	1.534459067e-09	5.78441468159e-07	5.05842103576e-07	6.57096573257e-06
86	1.37960649341e-08	5.89469442644e-05	1.63074161542e-09	5.92596305448e-07	6.61540626931e-07	5.86834355964e-06
87	1.99445710426e-08	5.80141973889e-05	1.24284624286e-09	5.42455948978e-07	1.03476673609e-06	6.47639829034e-06
88	1.79162938007e-08	5.64650520109e-05	1.69070947153e-09	8.62791540997e-07	7.95439286498e-07	6.37703596892e-06
89	1.4346244823e-08	5.79831388612e-05	9.28788724368e-10	9.16713114871e-07	4.55337244084e-07	4.74195746409e-06
90	1.57307265416e-08	5.94788346906e-05	1.47052357031e-09	1.07773470176e-06	7.8279732005e-07	5.08830905101e-06
91	1.75681528781e-08	5.89364234525e-05	1.12699977471e-09	2.92383176881e-07	7.08801983111e-07	6.90520480282e-06
92	1.7883818979e-08	5.96314752871e-05	9.44204320125e-10	6.30447537759e-07	7.58634274956e-07	4.52927672087e-06
93	1.45762365016e-08	5.90681433176e-05	1.90958692617e-09	1.45290150172e-06	3.657151235e-07	4.90510104773e-06
94	3.05998354576e-08	5.8501769154e-05	1.05860920707e-09	1.09083733872e-06	7.75253649704e-07	5.19968176029e-06
95	1.60729120616e-08	5.81112259027e-05	1.0290618169e-09	1.90728387338e-06	7.98771978463e-07	6.06245613323e-06
96	1.88366747566e-08	5.87019705419e-05	5.13774025805e-10	1.65496929283e-06	1.03563375334e-06	3.19133588104e-06
97	1.50803045399e-08	5.90073733373e-05	8.82026023139e-10	6.78106630469e-07	6.16873771248e-07	5.71681173478e-06
98	1.57174417845e-08	5.97307429332e-05	1.05085650504e-09	8.23272617603e-07	1.0079594337e-06	5.00708419547e-06
99	2.31254938796e-08	5.85262883834e-05	1.55459934733e-09	9.54525677126e-07	7.26508727013e-07	7.6068725584e-06
