0.000000000000000000e+00 0.000000000000000000e+00 1.870782647223220704e-06
1.000000000000000000e+00 4.888821000000000139e-02 9.827877527619214293e-01
2.000000000000000000e+00 9.777642000000000277e-02 9.326742218958221642e-01
3.000000000000000000e+00 1.466646300000000180e-01 9.472583369184464086e-01
4.000000000000000000e+00 1.955528400000000055e-01 9.897558615217448841e-01
5.000000000000000000e+00 2.444410499999999931e-01 9.898802759812942442e-01
6.000000000000000000e+00 2.933292600000000361e-01 1.074732569030699247e+00
7.000000000000000000e+00 3.422174700000000236e-01 9.177168079631681241e-01
8.000000000000000000e+00 3.911056800000000111e-01 1.066761317845909440e+00
9.000000000000000000e+00 4.399938899999999986e-01 9.231406642123682893e-01
1.000000000000000000e+01 4.888820999999999861e-01 9.928251601912394531e-01
1.100000000000000000e+01 5.377703099999999736e-01 9.630170507679099989e-01
1.200000000000000000e+01 5.866585200000000722e-01 9.531397584024826619e-01
1.300000000000000000e+01 6.355467300000000597e-01 9.793386367065461950e-01
1.400000000000000000e+01 6.844349400000000472e-01 1.090458119700710604e+00
1.500000000000000000e+01 7.333231500000000347e-01 1.186540950718116161e+00
1.600000000000000000e+01 7.822113600000000222e-01 1.018329021860800765e+00
1.700000000000000000e+01 8.310995700000000097e-01 1.122377497607128793e+00
1.800000000000000000e+01 8.799877799999999972e-01 1.462817630899022614e+00
1.900000000000000000e+01 9.288759899999999847e-01 1.094055147063434319e+00
2.000000000000000000e+01 9.777641999999999722e-01 1.281506904858428664e+00
2.100000000000000000e+01 1.026652410000000071e+00 1.212369541737895462e+00
2.200000000000000000e+01 1.075540619999999947e+00 1.123579718947510520e+00
2.300000000000000000e+01 1.124428830000000046e+00 1.169878525858055074e+00
2.400000000000000000e+01 1.173317040000000144e+00 1.279645854292253082e+00
2.500000000000000000e+01 1.222205250000000021e+00 1.120323731211507745e+00
2.600000000000000000e+01 1.271093460000000119e+00 1.255617100887077564e+00
2.700000000000000000e+01 1.319981669999999996e+00 1.301713971122352209e+00
2.800000000000000000e+01 1.368869880000000094e+00 1.314200791163979920e+00
2.900000000000000000e+01 1.417758089999999971e+00 1.324880019660297004e+00
3.000000000000000000e+01 1.466646300000000069e+00 1.344457274747832942e+00
3.100000000000000000e+01 1.515534509999999946e+00 1.257192223335975800e+00
3.200000000000000000e+01 1.564422720000000044e+00 1.295229815298062359e+00
3.300000000000000000e+01 1.613310930000000143e+00 1.178546997851464884e+00
3.400000000000000000e+01 1.662199140000000019e+00 1.157533871168741291e+00
3.500000000000000000e+01 1.711087350000000118e+00 1.289598415489346506e+00
3.600000000000000000e+01 1.759975559999999994e+00 1.160194688261515727e+00
3.700000000000000000e+01 1.808863770000000093e+00 1.176848983141570715e+00
