1.09973802731, 1274, 20, 3, 1.0, 2.1, 2.1
1.08844116942, 898, 20, 3, 1.0, 2.1, 2.1
1.08345475414, 927, 20, 3, 1.0, 2.1, 2.1
3.32660145841, 2000, 20, 3, 1.0, 2.1, 2.1
3.31488125447, 2000, 20, 3, 1.0, 2.1, 2.1
1.09183099517, 588, 20, 3, 1.0, 2.1, 2.1
1.08732558403, 1352, 20, 3, 1.0, 2.1, 2.1
1.01218569709, 860, 20, 3, 1.0, 2.1, 2.1
1.0683881718, 587, 20, 3, 1.0, 2.1, 2.1
3.8101498483, 2000, 20, 3, 1.0, 2.1, 2.1
1.09252443624, 1397, 20, 3, 1.0, 2.1, 2.1
1.09953321745, 1735, 20, 3, 1.0, 2.1, 2.1
1.04299718131, 900, 20, 3, 1.0, 2.1, 2.1
3.26218001709, 2000, 20, 3, 1.0, 2.1, 2.1
3.94026001315, 2000, 20, 3, 1.0, 2.1, 2.1
1.08114276888, 1635, 20, 3, 1.0, 2.1, 2.1
1.09990518816, 624, 20, 3, 1.0, 2.1, 2.1
0.89846979122, 566, 20, 3, 1.0, 2.1, 2.1
1.31914449572, 2000, 20, 3, 1.0, 2.1, 2.1
1.08213344583, 1350, 20, 3, 1.0, 2.1, 2.1
1.08455490455, 1124, 20, 3, 1.0, 2.1, 2.1
1.0993718096, 1176, 20, 3, 1.0, 2.1, 2.1
1.09337398633, 1634, 20, 3, 1.0, 2.1, 2.1
0.69289028686, 393, 20, 3, 1.0, 2.1, 2.1
7.95772891619, 2000, 20, 3, 1.0, 2.1, 2.1
0.929191647002, 848, 20, 3, 1.0, 2.1, 2.1
1.09198493447, 1151, 20, 3, 1.0, 2.1, 2.1
1.09486953421, 1427, 20, 3, 1.0, 2.1, 2.1
1.06408181188, 1937, 20, 3, 1.0, 2.1, 2.1
1.09571003857, 567, 20, 3, 1.0, 2.1, 2.1
1.08642551102, 761, 20, 3, 1.0, 2.1, 2.1
1.07444376183, 888, 20, 3, 1.0, 2.1, 2.1
6.10103669776, 2000, 20, 3, 1.0, 2.1, 2.1
1.67146311034, 2000, 20, 3, 1.0, 2.1, 2.1
1.07179302785, 1241, 20, 3, 1.0, 2.1, 2.1
1.0775852851, 804, 20, 3, 1.0, 2.1, 2.1
3.80510339746, 2000, 20, 3, 1.0, 2.1, 2.1
1.06982085664, 607, 20, 3, 1.0, 2.1, 2.1
1.09990870676, 1736, 20, 3, 1.0, 2.1, 2.1
