frame	deltaG
1	-33.647
2	-5.667
3	-13.7707
4	-16.6455
5	-1.9833
6	4.7262
7	-12.0045
8	6.8117
9	-9.5926
10	-19.3468
11	-14.3973
12	-5.4853
13	-4.9987
14	-8.3962
15	-4.4987
16	2.4982
17	-3.1987
18	-13.8548
19	-4.4592
20	-6.2955
21	0.3788
22	-0.4173
23	-3.1636
24	2.2766
25	-19.1847
26	-26.427
27	-27.2412
28	-37.5179
29	-22.0465
30	-33.2722
31	-19.923
32	-30.5233
33	-24.1198
34	-16.2617
35	-25.648
36	-48.9499
37	-39.9386
38	-37.2418
39	-40.7258
40	-36.5786
41	-46.8767
42	-29.3997
43	-36.5901
44	-29.5812
45	-38.8739
46	-24.9095
47	-36.6745
48	-29.1846
49	-49.7738
50	-31.1798
51	-44.9686
52	-49.9609
53	-50.0873
54	-44.5194
55	-50.8184
56	-43.9665
57	-45.7475
58	-51.2789
59	-88.1596
60	-96.4429
61	-92.071
62	-98.8193
63	-94.1553
64	-88.7032
65	-85.3932
66	-114.056
67	-77.2039
68	-110.0442
69	-104.1593
70	-108.3543
71	-75.0298
72	-100.1881
73	-90.4671
74	-116.5788
75	-92.7115
76	-93.2993
77	-102.4077
78	-121.086
79	-96.3336
80	-89.4314
81	-106.3954
82	-84.877
83	-98.2371
84	-96.4287
85	-120.2573
86	-107.7182
87	-96.6243
88	-108.74
89	-105.3562
90	-120.9354
91	-92.1699
92	-113.8661
93	-108.7759
94	-93.724
95	-110.423
96	-103.4296
97	-112.308
98	-101.565
99	-97.5562
100	-108.5804
101	-104.769
102	-91.9396
103	-103.7794
104	-97.8823
105	-99.054
106	-98.0887
107	-94.1292
108	-93.7789
109	-102.7609
110	-92.3572
111	-101.7349
112	-103.0375
113	-112.0223
114	-102.3972
115	-88.4912
116	-84.3724
117	-83.2474
118	-87.1393
119	-95.4319
120	-74.9941
121	-90.0547
122	-85.9244
123	-109.7709
124	-92.8748
125	-79.5574
126	-83.7136
127	-82.7934
128	-80.4975
129	-78.6448
130	-81.3493
131	-94.6708
132	-89.7888
133	-83.8229
134	-89.4115
135	-90.736
136	-101.2787
137	-113.1321
138	-105.8237
139	-96.0084
140	-96.1623
141	-102.5431
142	-101.9049
143	-94.8589
144	-108.388
145	-87.8375
146	-86.7921
147	-81.9485
148	-64.0817
149	-97.8671
150	-94.0573
151	-102.376
152	-85.4338
153	-84.8668
154	-93.0565
155	-88.9943
156	-88.7635
157	-91.117
158	-92.7244
159	-91.9522
160	-89.542
161	-85.4442
162	-87.2452
163	-80.9464
164	-103.6145
165	-65.017
166	-75.6835
167	-78.9802
168	-69.6203
169	-58.2505
170	-52.7486
171	-43.0588
172	-59.3514
173	-44.1762
174	-58.8988
175	-66.0618
176	-73.5498
177	-73.3977
178	-88.2327
179	-81.7679
180	-90.0526
181	-96.703
182	-103.9624
183	-100.8626
184	-93.7992
185	-100.5635
186	-82.8306
187	-94.3389
188	-90.6219
189	-80.8104
190	-105.4999
191	-94.885
192	-105.0714
193	-111.8861
194	-110.2807
195	-108.3613
196	-116.9116
197	-99.4428
198	-122.5478
199	-107.7803
200	-106.6301
201	-111.4581
202	-99.9078
203	-107.9508
204	-112.6576
205	-99.8868
206	-105.5172
207	-109.1782
208	-115.8817
209	-113.6784
210	-74.9120204762
211	35.1771494043
