ref,0.0074385856,0.0074385856,0.0074385856,0.0074385856,0.0074385856,0.0074385856,0.0074385856,0.0074385856,0.0074385856,0.0074385856
1E-12,8.00548,8.0865,8.00403,8.15436,8.03411,8.10359,8.02458,8.01656,7.97511,8.02872
1E-11,3.70745,3.72703,3.67585,3.69517,3.72701,3.67008,3.72709,3.72963,3.7465,3.88904
1E-10,2.92001,2.92001,2.92,2.92001,2.92007,2.92007,2.92018,2.92006,2.92031,2.92022
0.000000001,2.43061,2.43469,2.43255,2.43063,2.43052,2.43057,2.43218,2.43145,2.43302,2.43252
0.00000001,0.389092,0.389068,0.389091,0.38997,0.391866,0.389091,0.389188,0.389127,0.38926,0.38932
0.0000001,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859
0.000001,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859
0.00001,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859
0.0001,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859
0.001,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859
0.01,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859
0.1,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859
1,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859
10,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859
100,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859
1000,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859
10000,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859
100000,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859
1000000,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859
10000000,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859,0.00743859
100000000,0.0395302,0.0395313,0.0396907,0.0396186,0.0395474,0.0395403,0.0395779,0.0395379,0.0395431,0.0398844
1000000000,1.8109,1.80976,1.80984,1.80991,1.80989,1.80982,1.80985,1.80983,1.81101,1.81063
10000000000,2.85985,2.86011,2.85983,2.85992,2.85985,2.85999,2.86018,2.85983,2.85995,2.85983
100000000000,2.95439,2.95441,2.95439,2.95439,2.95439,2.95439,2.95441,2.9544,2.95439,2.95439
1000000000000,3.28502,3.28477,3.28748,3.28752,3.28479,3.28477,3.2848,3.28512,3.28658,3.28484
