frame	deltaG
1	16.1819
2	-15.0116
3	-20.459
4	-15.6144
5	-15.0032
6	-13.6849
7	-17.1826
8	-15.7229
9	-2.0949
10	-15.9322
11	-8.7037
12	-8.0239
13	-9.4704
14	-9.4589
15	-17.0973
16	-11.2963
17	-11.3802
18	-11.2458
19	-18.7904
20	-18.2657
21	-11.6409
22	-12.6708
23	-15.1632
24	-3.7971
25	-16.1228
26	-10.9931
27	-13.846
28	-11.9981
29	-8.9512
30	-16.2711
31	-17.3084
32	-7.2593
33	-11.9852
34	-8.382
35	-8.3361
36	-4.0287
37	-12.106
38	-8.064
39	-5.741
40	-4.2528
41	-4.5673
42	-7.4276
43	-1.6669
44	3.6598
45	-0.8617
46	-7.6161
47	-7.941
48	5.5435
49	5.7666
50	-0.9261
51	4.7049
52	-9.1365
53	-10.1425
54	-1.0717
55	-8.872
56	-6.3221
57	-11.9039
58	-10.4134
59	-20.2236
60	-16.7685
61	-7.5735
62	-7.2755
63	-4.6626
64	-6.3919
65	2.3837
66	-27.4932
67	-17.4692
68	-21.7803
69	-17.2498
70	-18.1042
71	-18.0064
72	-18.7334
73	-17.1333
74	-21.0496
75	-18.2185
76	-17.2256
77	-14.7994
78	-20.7136
79	-16.394
80	-20.2892
81	-21.1803
82	-27.159
83	-21.3303
84	-24.6703
85	-28.5201
86	-20.0927
87	-21.108
88	-23.6663
89	-26.9165
90	-22.3611
91	-20.2218
92	-20.1561
93	-18.3313
94	-21.8049
95	-20.4084
96	-26.731
97	-21.4879
98	-19.1783
99	-16.5762
100	-20.4299
101	-33.9504
102	-17.5961
103	-20.6093
104	-18.0079
105	-17.7993
106	-28.1195
107	-36.0766
108	-22.9841
109	-23.6524
110	-16.6666
111	-24.6751
112	-10.135
113	-31.9359
114	-35.4828
115	-41.2567
116	-34.1104
117	-28.2346
118	-36.0731
119	-42.0705
120	-25.4953
121	-19.7569
122	-43.2033
123	-34.7701
124	-36.9993
125	-27.3621
126	-37.4358
127	-40.3279
128	-26.105
129	-42.4234
130	-35.4287
131	-39.2547
132	-36.4832
133	-40.8333
134	-23.3895
135	-27.8928
136	-25.9376
137	-29.1474
138	-30.1099
139	-33.5027
140	-17.9519771429
141	11.3676584151
