frame	deltaG
1	-46.2596
2	-45.5153
3	-60.6074
4	-54.3129
5	-62.1415
6	-39.5628
7	-43.3831
8	-42.3151
9	-53.3911
10	-59.2547
11	-54.5587
12	-66.0719
13	-67.2928
14	-71.8637
15	-62.5545
16	-68.3693
17	-48.8693
18	-59.7188
19	-65.0109
20	-54.1998
21	-57.0018
22	-62.7817
23	-53.8435
24	-62.3243
25	-65.6574
26	-60.0524
27	-55.049
28	-65.6048
29	-60.8758
30	-72.6169
31	-66.6847
32	-67.8248
33	-64.4421
34	-69.0026
35	-74.2098
36	-59.2056
37	-64.5442
38	-48.0685
39	-60.647
40	-57.8118
41	-53.2568
42	-56.5239
43	-56.0263
44	-54.1413
45	-55.7593
46	-53.9632
47	-56.0407
48	-50.9962
49	-42.5239
50	-55.0703
51	-63.1021
52	-67.3798
53	-61.8243
54	-50.604
55	-58.3261
56	-40.0135
57	-53.7077
58	-64.5183
59	-56.8348
60	-56.9763
61	-53.0539
62	-52.7321
63	-52.1688
64	-45.8869
65	-47.4579
66	-54.8928
67	-57.8836
68	-45.4081
69	-48.8989
70	-56.1101
71	-57.0797685714
73	8.00475297879
