frame	deltaG
1	-38.4111
2	-52.2977
3	-60.0362
4	-60.1362
5	-52.7808
6	-67.7084
7	-57.4705
8	-51.6697
9	-40.294
10	-43.663
11	-28.6328
12	-49.4892
13	-48.9753
14	-49.5403
15	-57.1026
16	-44.0544
17	-61.8047
18	-56.5561
19	-59.7067
20	-53.0454
21	-54.6852
22	-53.9079
23	-41.4843
24	-46.5215
25	-50.1979
26	-48.5129
27	-40.8502
28	-48.9447
29	-47.7524
30	-59.0531
31	-42.1767
32	-55.5886
33	-45.2249
34	-38.499
35	-68.0674
36	-68.5129
37	-43.6531
38	-47.4648
39	-50.9904
40	-51.0367
41	-49.7063
42	-54.5981
43	-42.3457
44	-40.8695
45	-43.8128
46	-47.4878
47	-47.3615
48	-52.5297
49	-46.361
50	-46.8522
51	-50.5562
52	-63.5737
53	-61.9943
54	-66.6232
55	-62.462
56	-61.6558
57	-52.9576
58	-54.3915
59	-60.2496
60	-40.5853
61	-61.4574
62	-54.0042
63	-63.1923
64	-64.4051
65	-66.5592
66	-64.1695
67	-52.189
68	-61.7315
69	-56.6014
70	-54.7677
71	-52.6078685714
73	8.55232381509
