frame	deltaG
1	-51.7636
2	-34.7134
3	-47.1261
4	-51.5634
5	-47.0375
6	-55.2267
7	-70.9091
8	-67.6722
9	-60.5027
10	-50.4095
11	-60.7891
12	-47.2066
13	-50.5448
14	-49.1027
15	-60.2233
16	-77.804
17	-59.7862
18	-48.6158
19	-52.4207
20	-58.9883
21	-42.8526
22	-43.2812
23	-51.3261
24	-53.1143
25	-39.5357
26	-44.2148
27	-41.4488
28	-55.1144
29	-50.7618
30	-50.0173
31	-43.0493
32	-47.4
33	-58.9711
34	-46.4373
35	-40.9128
36	-43.6898
37	-51.9105
38	-78.5652
39	-53.8582
40	-61.694
41	-53.2723
42	-46.9289
43	-76.8238
44	-69.9747
45	-76.7678
46	-49.1103
47	-57.5922
48	-57.6285
49	-53.2034
50	-54.3579
51	-68.3204
52	-63.8721
53	-51.2968
54	-53.7299
55	-45.2304
56	-54.407
57	-22.3962
58	-36.5074
59	-35.767
60	-47.8245
61	-40.4638
62	-39.5232
63	-36.4304
64	-43.6265
65	-39.1269
66	-45.8124
67	-44.2774
68	-36.2282
69	-34.4932
70	-40.331
71	-51.0840771429
73	11.2267266852
