frame	deltaG
1	-47.9133
2	-44.2598
3	-41.3224
4	-52.3369
5	-47.7794
6	-43.7117
7	-38.3495
8	-34.1813
9	-44.752
10	-51.5517
11	-50.5656
12	-52.9414
13	-59.2301
14	-46.2356
15	-52.6508
16	-47.8847
17	-46.2011
18	-50.2551
19	-46.6344
20	-47.3316
21	-54.0382
22	-47.7891
23	-62.1296
24	-50.8964
25	-51.8596
26	-45.2118
27	-53.4843
28	-49.784
29	-44.8693
30	-51.2133
31	-52.6467
32	-57.8139
33	-56.0032
34	-61.9947
35	-59.402
36	-58.8959
37	-49.9608
38	-51.5818
39	-58.8301
40	-64.5204
41	-72.1349
42	-74.265
43	-65.8794
44	-53.6776
45	-73.7835
46	-78.1804
47	-66.2843
48	-59.7603
49	-47.4555
50	-43.6208
51	-51.4022
52	-57.3265
53	-54.8841
54	-50.0067
55	-51.1578
56	-53.1104
57	-52.3511
58	-46.0445
59	-49.4692
60	-42.9893
61	-47.6169
62	-52.372
63	-51.6035
64	-43.8533
65	-56.3225
66	-48.9883
67	-47.8231
68	-47.2443
69	-43.0751
70	-54.2871
71	-52.3711871429
73	8.27449737325
