frame	deltaG
1	-21.8427
2	-21.3215
3	-43.2645
4	-29.6703
5	-36.9734
6	-37.9262
7	-43.5249
8	-43.7613
9	-37.0603
10	-41.5661
11	-44.0306
12	-48.4293
13	-28.655
14	-44.1727
15	-38.0843
16	-41.7569
17	-35.6633
18	-33.8302
19	-43.4351
20	-37.5946
21	-32.9961
22	-41.8942
23	-40.7688
24	-44.6407
25	-43.3413
26	-37.5946
27	-43.6281
28	-46.3707
29	-45.3383
30	-50.2291
31	-44.9878
32	-50.6858
33	-43.7439
34	-46.7301
35	-38.6271
36	-37.6002
37	-48.6733
38	-39.7114
39	-47.2675
40	-45.0929
41	-42.7689
42	-39.7167
43	-49.1031
44	-39.6327
45	-55.7718
46	-58.3176
47	-48.8563
48	-62.9127
49	-53.9527
50	-52.2169
51	-56.7169
52	-67.7677
53	-54.2508
54	-61.8737
55	-56.0187
56	-62.7848
57	-55.361
58	-68.5946
59	-68.343
60	-52.4901
61	-51.0191
62	-70.8959
63	-73.7552
64	-58.7349
65	-58.5858
66	-57.0289
67	-59.2698
68	-55.0684
69	-62.1536
70	-60.2793
71	-47.6675242857
73	11.1188247794
