frame	deltaG
1	-42.7272
2	-57.1875
3	-49.7844
4	-66.2918
5	-65.4839
6	-62.2532
7	-64.7193
8	-55.2474
9	-62.8918
10	-45.6902
11	-63.0417
12	-64.0303
13	-53.4873
14	-49.7508
15	-61.6981
16	-69.1862
17	-67.2004
18	-57.2059
19	-60.1918
20	-65.6941
21	-62.3151
22	-70.134
23	-61.4049
24	-62.3869
25	-72.5638
26	-62.7827
27	-57.4336
28	-72.9601
29	-65.9235
30	-62.786
31	-61.7729
32	-64.1775
33	-55.8101
34	-55.1647
35	-57.763
36	-58.3274
37	-58.7458
38	-47.3509
39	-62.8129
40	-58.2349
41	-70.2635
42	-64.9063
43	-63.3815
44	-63.2835
45	-59.5091
46	-66.6142
47	-59.6914
48	-65.6037
49	-66.4829
50	-68.1845
51	-58.1943
52	-61.2915
53	-59.9057
54	-63.0834
55	-72.5957
56	-78.495
57	-65.5541
58	-68.601
59	-56.631
60	-59.7375
61	-62.6579
62	-69.5214
63	-63.7888
64	-59.2556
65	-61.8914
66	-59.8252
67	-61.4294
68	-59.289
69	-66.2472
70	-66.4428
71	-61.95675
73	6.29604825796
