frame	deltaG
1	-59.0147
2	-84.1415
3	-60.4278
4	-65.6352
5	-79.7037
6	-71.1685
7	-82.3486
8	-76.1314
9	-67.5279
10	-67.722
11	-70.7521
12	-68.1284
13	-74.5061
14	-81.707
15	-84.3197
16	-80.385
17	-77.7465
18	-77.1108
19	-76.9695
20	-78.849
21	-70.0158
22	-62.13
23	-70.2126
24	-72.9377
25	-80.514
26	-69.2093
27	-72.4302
28	-65.2365
29	-68.1551
30	-63.8149
31	-72.9278
32	-55.5723
33	-67.963
34	-71.0699
35	-67.3106
36	-75.203
37	-75.0137
38	-66.4183
39	-75.7249
40	-67.1885
41	-72.252
42	-73.5864
43	-73.9547
44	-79.4777
45	-64.8318
46	-69.57
47	-63.9986
48	-80.0511
49	-62.7433
50	-60.9208
51	-71.9293
52	-70.948
53	-66.9404
54	-65.9492
55	-62.4299
56	-55.5443
57	-71.7162
58	-66.1023
59	-71.8734
60	-70.6996
61	-74.0024
62	-69.7613
63	-73.3978
64	-65.207
65	-75.3027
66	-71.4521
67	-63.1421
68	-65.9007
69	-67.4258
70	-68.8637
71	-70.61883
73	6.4763059515
