frame	deltaG
1	-38.2077
2	-32.7572
3	-44.7401
4	-51.7024
5	-53.4598
6	-43.9262
7	-58.2402
8	-63.6183
9	-58.6396
10	-47.082
11	-47.6845
12	-51.6482
13	-49.9992
14	-52.7056
15	-47.4162
16	-55.9646
17	-62.8474
18	-56.1775
19	-65.2216
20	-66.7866
21	-62.846
22	-67.2871
23	-62.3842
24	-64.0165
25	-52.1297
26	-57.7702
27	-59.3097
28	-53.2731
29	-57.1733
30	-55.213
31	-63.769
32	-47.4719
33	-58.8278
34	-62.2301
35	-42.1874
36	-52.7164
37	-58.6025
38	-53.6587
39	-49.2231
40	-60.9162
41	-68.4209
42	-64.5405
43	-66.3992
44	-57.911
45	-74.3201
46	-66.9812
47	-69.8506
48	-70.2802
49	-65.8653
50	-65.5143
51	-67.2155
52	-62.5296
53	-57.7068
54	-52.3362
55	-55.5716
56	-63.7325
57	-59.2739
58	-64.6097
59	-56.0866
60	-54.4247
61	-63.8271
62	-66.848
63	-48.4433
64	-61.4116
65	-42.8152
66	-33.244
67	-47.9827
68	-52.3419
69	-49.042
70	-37.3587
71	-56.52451
73	9.06066493508
