frame	deltaG
1	-32.5721
2	-38.3702
3	-40.3653
4	-48.345
5	-50.7575
6	-40.2235
7	-43.7214
8	-46.4413
9	-40.0657
10	-47.1877
11	-49.0177
12	-49.7057
13	-56.8294
14	-52.7714
15	-60.7179
16	-55.7493
17	-47.9012
18	-58.2448
19	-59.0476
20	-51.9581
21	-52.0143
22	-56.2468
23	-48.707
24	-58.3415
25	-47.2543
26	-55.0842
27	-50.3702
28	-63.2767
29	-56.5143
30	-58.1773
31	-62.2431
32	-46.6004
33	-56.3085
34	-58.7299
35	-64.5336
36	-57.7384
37	-38.4025
38	-62.4952
39	-45.5168
40	-55.2351
41	-54.5097
42	-51.6002
43	-46.2347
44	-64.7541
45	-57.7676
46	-52.4959
47	-62.1577
48	-55.8946
49	-53.6068
50	-53.3042
51	-60.7654
52	-49.3353
53	-66.3676
54	-71.0598
55	-51.6687
56	-73.7044
57	-77.7947
58	-65.7247
59	-56.9687
60	-66.4672
61	-56.6627
62	-71.2008
63	-53.7492
64	-55.5619
65	-54.5906
66	-66.4367
67	-66.5876
68	-68.7345
69	-79.4734
70	-63.3252
71	-55.6041071429
73	9.35199760201
