frame	deltaG
1	-45.4877
2	-56.693
3	-57.1812
4	-44.9745
5	-67.9302
6	-64.7858
7	-67.6477
8	-67.8623
9	-64.5439
10	-56.662
11	-58.8551
12	-62.9914
13	-59.2164
14	-59.8483
15	-55.0488
16	-60.1288
17	-65.2949
18	-52.4044
19	-67.5632
20	-73.5671
21	-62.9446
22	-66.3985
23	-57.1545
24	-51.7625
25	-67.5434
26	-73.4856
27	-71.7687
28	-71.8676
29	-73.2779
30	-64.7101
31	-55.1889
32	-45.1654
33	-66.32
34	-53.1542
35	-57.7581
36	-59.1882
37	-65.1116
38	-65.5857
39	-55.8883
40	-59.7739
41	-60.653
42	-58.3131
43	-58.4046
44	-68.4586
45	-63.6847
46	-58.3617
47	-60.9349
48	-57.3931
49	-67.5759
50	-69.8553
51	-53.7028
52	-51.5498
53	-56.9085
54	-60.1324
55	-58.6037
56	-43.8428
57	-50.5659
58	-59.0518
59	-54.678
60	-60.1272
61	-58.0453
62	-51.2494
63	-63.7596
64	-59.3601
65	-57.3775
66	-58.6445
67	-62.08
68	-55.4678
69	-45.4782
70	-64.6103
71	-60.0229271429
73	7.04646295375
