frame	deltaG
1	-56.1033
2	-58.3823
3	-71.9531
4	-62.7505
5	-67.7558
6	-73.3013
7	-63.5678
8	-67.7463
9	-62.9505
10	-67.0076
11	-58.6748
12	-70.9791
13	-63.3645
14	-69.0631
15	-55.2357
16	-59.0965
17	-73.4601
18	-66.4877
19	-77.9413
20	-72.7076
21	-79.8826
22	-60.2975
23	-76.2045
24	-78.494
25	-72.6337
26	-57.6361
27	-60.142
28	-70.7833
29	-69.5133
30	-76.3495
31	-83.0188
32	-75.3243
33	-75.6162
34	-79.1398
35	-83.886
36	-77.4772
37	-82.1032
38	-76.1674
39	-75.073
40	-66.1256
41	-74.886
42	-75.4993
43	-72.6775
44	-70.9224
45	-64.9349
46	-44.7471
47	-72.3825
48	-69.1865
49	-68.1194
50	-62.6334
51	-73.443
52	-67.2567
53	-66.3641
54	-62.7838
55	-73.4639
56	-68.8076
57	-71.0101
58	-67.3255
59	-67.2034
60	-69.1779
61	-74.3181
62	-71.3604
63	-68.7451
64	-88.8072
65	-72.4271
66	-67.3868
67	-75.3563
68	-61.4173
69	-75.3727
70	-76.8689
71	-69.8468828571
73	7.58371214615
