frame	deltaG
1	-35.3114
2	-40.0261
3	-56.2463
4	-50.9057
5	-47.7133
6	-55.7663
7	-49.2054
8	-34.0463
9	-49.201
10	-50.9811
11	-39.3945
12	-38.8217
13	-47.9959
14	-46.6778
15	-43.4668
16	-47.2988
17	-44.7715
18	-46.6399
19	-48.5397
20	-44.0635
21	-73.8249
22	-38.4536
23	-50.8949
24	-58.7739
25	-48.1975
26	-58.5176
27	-49.3872
28	-49.0417
29	-50.286
30	-45.8669
31	-50.5117
32	-42.4596
33	-62.6115
34	-62.4648
35	-44.8678
36	-52.2296
37	-57.3082
38	-62.0526
39	-49.0486
40	-53.8991
41	-47.2066
42	-44.0773
43	-49.5678
44	-64.5276
45	-58.2722
46	-54.7279
47	-50.0544
48	-52.7531
49	-55.865
50	-60.9143
51	-58.8067
52	-56.0679
53	-49.521
54	-48.1671
55	-52.1281
56	-57.8628
57	-63.7327
58	-50.4769
59	-41.5296
60	-45.6203
61	-60.0249
62	-43.0121
63	-56.8089
64	-51.8621
65	-53.5645
66	-57.328
67	-44.914
68	-59.8298
69	-59.1218
70	-59.9185
71	-51.2290657143
73	7.56934194859
