frame	deltaG
1	-53.2608
2	-44.7778
3	-63.0548
4	-52.4542
5	-70.5786
6	-63.3342
7	-65.3214
8	-61.8347
9	-60.8375
10	-62.4698
11	-55.7029
12	-63.8804
13	-65.199
14	-60.3992
15	-68.314
16	-62.3197
17	-66.3637
18	-76.2184
19	-73.8999
20	-73.8076
21	-70.5116
22	-76.1944
23	-61.7755
24	-68.6857
25	-80.2597
26	-69.6238
27	-61.4952
28	-69.8279
29	-68.7839
30	-74.5129
31	-69.2806
32	-67.3509
33	-79.4988
34	-79.0898
35	-64.6957
36	-58.2229
37	-76.5256
38	-66.9456
39	-68.1131
40	-61.9538
41	-73.6804
42	-80.6723
43	-72.6834
44	-73.9475
45	-89.7944
46	-80.9285
47	-87.0969
48	-75.0008
49	-81.4464
50	-73.7416
51	-81.6475
52	-80.014
53	-85.669
54	-82.9078
55	-75.8412
56	-76.4125
57	-80.6488
58	-76.3776
59	-91.987
60	-80.2143
61	-70.9627
62	-75.1201
63	-72.1904
64	-71.2703
65	-64.3905
66	-49.2265
67	-49.3432
68	-76.6233
69	-64.3558
70	-63.873
71	-70.2206242857
73	9.66396715329
