frame	deltaG
1	-59.7535
2	-63.1501
3	-63.3767
4	-70.5155
5	-71.0147
6	-68.3992
7	-76.8837
8	-75.0348
9	-80.2175
10	-73.8253
11	-87.7077
12	-82.3253
13	-75.7991
14	-80.5073
15	-74.5663
16	-72.767
17	-79.8626
18	-76.8901
19	-75.3868
20	-67.7303
21	-73.1929
22	-75.3535
23	-67.329
24	-68.7397
25	-74.5702
26	-82.0599
27	-71.247
28	-76.1128
29	-67.9355
30	-72.5815
31	-75.7553
32	-69.8041
33	-71.4446
34	-74.5268
35	-76.8316
36	-83.7128
37	-80.0077
38	-78.9361
39	-76.6009
40	-84.544
41	-70.9475
42	-82.7389
43	-81.4096
44	-71.9427
45	-75.5119
46	-72.4794
47	-80.5713
48	-78.4005
49	-75.127
50	-69.6144
51	-72.7002
52	-72.4923
53	-72.7393
54	-72.1991
55	-80.3738
56	-74.6144
57	-75.8748
58	-61.8141
59	-65.4239
60	-63.8915
61	-67.0639
62	-67.4034
63	-68.3867
64	-66.8129
65	-67.628
66	-65.8883
67	-65.5046
68	-62.8652
69	-68.0799
70	-73.3833
71	-73.15546
73	6.01267415221
