frame	deltaG
1	-43.5049
2	-52.0585
3	-43.4532
4	-53.6082
5	-73.7229
6	-71.7097
7	-74.3248
8	-60.2349
9	-61.5914
10	-49.3774
11	-51.8417
12	-60.5795
13	-60.2696
14	-58.0516
15	-70.4594
16	-68.2638
17	-65.7665
18	-58.0311
19	-47.1075
20	-64.5047
21	-62.5303
22	-56.313
23	-76.6865
24	-71.1575
25	-67.8792
26	-61.2595
27	-65.2998
28	-67.7595
29	-67.3375
30	-58.815
31	-61.1562
32	-60.7634
33	-64.3912
34	-75.0942
35	-62.4949
36	-62.0787
37	-72.5432
38	-65.0735
39	-66.9462
40	-68.8506
41	-59.1229
42	-60.7359
43	-65.2187
44	-56.8735
45	-61.0576
46	-61.6742
47	-59.3142
48	-71.4831
49	-67.2335
50	-63.3111
51	-55.9433
52	-61.8728
53	-60.2695
54	-63.8205
55	-72.9467
56	-56.8642
57	-59.546
58	-54.509
59	-66.0348
60	-68.4381
61	-59.0562
62	-71.639
63	-63.6638
64	-74.023
65	-65.7265
66	-54.9314
67	-58.1666
68	-71.359
69	-71.4443
70	-65.447
71	-62.9231085714
73	7.27819147383
