frame	deltaG
1	-44.8583
2	-65.6969
3	-59.1434
4	-62.8949
5	-50.0379
6	-65.3422
7	-52.048
8	-54.3533
9	-53.4443
10	-51.6097
11	-53.3087
12	-47.5391
13	-42.3768
14	-43.4256
15	-43.6716
16	-51.7145
17	-42.2868
18	-47.03
19	-45.7717
20	-45.6275
21	-24.2089
22	-39.9886
23	-37.9694
24	-50.2425
25	-38.095
26	-34.0719
27	-44.669
28	-46.9774
29	-33.1538
30	-56.4106
31	-48.2465
32	-52.9866
33	-38.299
34	-41.6075
35	-49.3184
36	-55.5731
37	-55.0138
38	-60.6542
39	-49.7588
40	-59.2084
41	-50.5463
42	-51.7771
43	-48.2786
44	-54.6096
45	-44.9342
46	-39.0131
47	-49.2874
48	-50.2171
49	-47.3901
50	-47.3602
51	-51.1976
52	-46.0976
53	-44.1431
54	-38.8029
55	-40.3639
56	-44.2789
57	-37.3498
58	-33.0167
59	-48.728
60	-45.1948
61	-47.6728
62	-35.9398
63	-46.2082
64	-35.8465
65	-30.8297
66	-28.4831
67	-43.2939
68	-48.2798
69	-41.3487
70	-39.8974
71	-46.4145928571
73	8.28961044532
