frame	deltaG
1	34.4826
2	-16.7255
3	-2.4603
4	-14.7705
5	-6.316
6	-16.3042
7	-20.3458
8	-26.4333
9	-23.9862
10	-28.8342
11	-26.843
12	-31.0048
13	-24.0087
14	-23.1375
15	-20.4468
16	-24.2846
17	-22.9445
18	-12.1863
19	-41.7636
20	-31.4415
21	-33.9857
22	-23.5666
23	-32.0329
24	-37.0041
25	-28.2769
26	-41.8902
27	-27.3614
28	-27.2658
29	-27.1687
30	-31.4134
31	-18.9093
32	-7.5664
33	-10.62
34	-8.4383
35	-7.9797
36	-23.8975
37	-18.1257
38	-31.7775
39	-21.0904
40	-31.4146
41	-15.5671
42	-26.7282
43	-35.1627
44	-34.3931
45	-23.218
46	-27.4174
47	-29.7508
48	-34.706
49	-30.1204
50	-28.5695
51	-30.8052
52	-35.6074
53	-26.031
54	-16.4223
55	-21.7827
56	-26.668
57	-34.8246
58	-22.3492
59	-11.9218
60	-19.889
61	-25.2031
62	-29.5416
63	-46.1895
64	-23.9918
65	-24.7291
66	-30.4783
67	-34.6701
68	-36.6142
69	-30.389
70	-36.0555
71	-31.8953
72	-22.1739
73	-28.3951
74	-32.3719
75	-21.401
76	-33.2138
77	-29.8621
78	-26.5056
79	-33.2575
80	-34.4025
81	-27.5502
82	-22.8379
83	-16.1334
84	-14.2645
85	-23.05
86	-35.4152
87	-30.1523
88	-39.426
89	-28.8092
90	-13.1714
91	-26.483
92	-16.5987
93	-30.9357
94	-38.548
95	-25.992
96	-28.6955
97	-19.7511
98	-21.682
99	-30.9028
100	-30.4091
101	-22.2674
102	-29.277
103	-37.8607
104	-26.0869
105	-28.9411
106	-21.3109
107	-26.1448
108	-21.6241
109	-2.2017
110	-11.0079
111	-22.9131
112	-17.6161
113	-19.0772
114	-19.3975
115	-22.2127
116	-20.6386
117	-22.9815
118	-25.2423
119	-20.5725
120	-22.6768
121	-19.6136
122	-9.1875
123	-19.1008
124	-25.4348
125	-15.3225
126	-17.1761
127	-17.4457
128	-17.4862
129	-11.7192
130	-14.5793
131	-31.4605
132	-20.3809
133	-16.7584
134	-33.6085
135	-29.9976
136	-24.8344
137	-25.4706
138	-37.2573
139	-28.026
140	-37.1637
141	-24.7184
142	-18.1458
143	-22.4176
144	-15.8805
145	-18.2346
146	-27.7873
147	-33.1227
148	-33.8806
149	-17.6135
150	-18.0941
151	-7.6557
152	-26.5595
153	-26.6572
154	-22.4188
155	-13.158
156	-8.1961
157	-12.1458
158	-15.022
159	-15.6696
160	-31.4643
161	-22.8082
162	-16.8746
163	-18.0484
164	-26.1052
165	-9.4224
166	-18.5853
167	-22.4421
168	-26.1345
169	-28.4269
170	-36.0802
171	-11.2297
172	-16.5497
173	-13.1636
174	-28.44
175	-15.2887
176	-24.6119
177	-20.0297
178	-14.485
179	-16.2781
180	-12.0222
181	-11.1493
182	-9.9549
183	-21.1137
184	-14.0041
185	-6.5767
186	-16.7568
187	-9.1409
188	-10.5897
189	-20.23
190	-31.8551
191	-12.5391
192	-27.3295
193	-19.3652
194	-14.3284
195	-16.6296
196	-21.5047
197	-13.918
198	-12.7547
199	-12.9874
200	-19.1671
201	-30.1424
202	-14.248
203	-18.3878
204	-20.9511
205	-21.9974
206	-19.6479
207	-17.2397
208	-12.5264
209	-11.695
210	-22.5461828571
211	9.23924681794
