	e4p	f6p	g3p	s7p
0	9.5030836177e-05	0.00256597450924	0.000223198760761	0.000834831475621
1	9.52034503488e-05	0.00256616677787	0.000223476892903	0.000834470081908
2	9.50806211961e-05	0.00256618819872	0.000223159707214	0.000834917834631
3	9.52332700311e-05	0.00256598238859	0.000223513351538	0.000834991680193
4	9.50697755261e-05	0.00256582062727	0.000223048744374	0.000834928247447
5	9.52836994049e-05	0.00256578782613	0.000223612701841	0.000834620746401
6	9.5156866379e-05	0.0025660047136	0.000223269254086	0.00083502367061
7	9.51907080404e-05	0.00256600378795	0.000223468926285	0.000834525299432
8	9.51029877603e-05	0.00256578152644	0.000223099427273	0.000835135379061
9	9.52388803728e-05	0.00256582553114	0.000223560299106	0.000834746675634
10	9.51336555763e-05	0.00256609646816	0.000223212435841	0.000834534465667
11	9.51730526739e-05	0.00256605895124	0.000223451785645	0.000834626574758
12	9.50521758498e-05	0.00256591890229	0.000223141207498	0.000835094623814
13	9.51609300407e-05	0.0025658796335	0.000223196424364	0.000834834149963
14	9.52078231754e-05	0.00256585308873	0.000223454549457	0.000834627281894
15	9.49951013103e-05	0.00256602709539	0.00022305309113	0.000834925307124
16	9.50704987076e-05	0.00256598298542	0.000223230504973	0.000834740923302
17	9.50831104525e-05	0.00256603416323	0.000223312505773	0.000834804500106
18	9.52839169521e-05	0.00256595771609	0.000223582066423	0.000834849357451
19	9.51416233164e-05	0.00256619118586	0.000223328725811	0.00083473087115
20	9.50828426707e-05	0.00256602974479	0.000223256015592	0.000834712281649
21	9.51270364452e-05	0.00256597146935	0.000223138534593	0.000835103904733
22	9.52250825865e-05	0.00256595977519	0.000223592996457	0.000834620020738
23	9.51615357732e-05	0.00256589322428	0.000223391503159	0.000835014871451
24	9.5176555963e-05	0.00256613949482	0.000223449944705	0.000834437686538
25	9.50467473025e-05	0.00256594148199	0.000223418248174	0.000834949066116
26	9.51096751284e-05	0.00256560093666	0.00022312458735	0.000834952239163
27	9.52143582352e-05	0.0025659919405	0.000223655868264	0.000834552366246
28	9.51281020224e-05	0.00256577802951	0.000223145484021	0.000835060086204
29	9.51891472938e-05	0.00256606033737	0.00022330591647	0.000834649942296
30	9.52724356264e-05	0.00256580054038	0.000223402282723	0.000834615274387
31	9.5324574373e-05	0.00256557435894	0.00022344099236	0.00083511461287
32	9.5085207788e-05	0.00256583987084	0.000223064017325	0.000834808790754
33	9.50734134818e-05	0.00256602949956	0.000223222336338	0.000834869425204
34	9.50627317533e-05	0.00256589875106	0.000222991298392	0.000835022241925
35	9.50647714722e-05	0.00256590515944	0.000223251122672	0.000834631123228
36	9.51303152077e-05	0.00256599194562	0.000223380897077	0.000834724463524
