	e4p	f6p	g3p	s7p
0	9.52742719653e-05	0.0025665390721	0.000223930361344	0.000833432062902
1	9.52200841175e-05	0.00256653352967	0.000223761641261	0.000833567032036
2	9.52184130529e-05	0.00256653187615	0.000223850574279	0.000833514338595
3	9.52171115434e-05	0.00256653714866	0.000223813712652	0.000833640849747
4	9.52336702657e-05	0.00256656437931	0.000223864072389	0.000833418909338
5	9.52661570635e-05	0.00256652975478	0.000223875131345	0.000833504829792
6	9.51036400295e-05	0.00256652052434	0.000223616899087	0.000833668104514
7	9.52184997559e-05	0.00256653610648	0.000223754466252	0.000833518019774
8	9.52818236103e-05	0.00256651241442	0.000223902853225	0.000833494984587
9	9.52237390724e-05	0.00256653520691	0.000223743254116	0.00083345889627
10	9.53097852454e-05	0.00256654883702	0.000224121632837	0.000833232745038
11	9.52674073013e-05	0.00256663008892	0.000223943097951	0.000833446089433
12	9.51839655366e-05	0.00256652254564	0.000223697458836	0.000833618465012
13	9.52531617313e-05	0.0025665433398	0.000223915748849	0.000833505166577
14	9.53164136921e-05	0.0025665869653	0.000224120978164	0.000833240171784
15	9.53024858864e-05	0.00256659978585	0.000224091406284	0.00083341555657
16	9.52711339192e-05	0.00256653564836	0.000223929028715	0.000833474848998
17	9.52386189008e-05	0.00256654640048	0.000223875877076	0.000833489845718
18	9.52938283711e-05	0.00256654380678	0.000224076815586	0.000833247492922
19	9.52843182547e-05	0.00256653166772	0.000224039385025	0.00083345023073
20	9.52267351218e-05	0.00256653248281	0.000223834363365	0.000833505006537
21	9.53015841837e-05	0.00256655337738	0.000224042536804	0.000833354138612
22	9.5182466524e-05	0.00256663944174	0.000223769359185	0.000833432283033
23	9.51925213312e-05	0.00256657063979	0.000223713026966	0.000833611355642
24	9.5230029652e-05	0.00256654917735	0.000223768992212	0.000833477404861
25	9.52595261201e-05	0.00256653863994	0.000223923872852	0.000833515645097
26	9.51206401291e-05	0.00256653230846	0.000223577320194	0.000833704383931
27	9.52852274822e-05	0.00256653415678	0.000224092715067	0.000833344145644
28	9.52856737574e-05	0.00256653167823	0.000224015136517	0.000833376155298
29	9.5189429841e-05	0.00256654966524	0.000223650420464	0.000833570258619
30	9.52415986713e-05	0.00256661270924	0.000223870261362	0.000833488688365
31	9.52625989374e-05	0.00256653809669	0.000223927284936	0.000833479084973
32	9.52034458939e-05	0.00256653596287	0.000223741769192	0.000833579107118
33	9.52647991487e-05	0.00256651546684	0.000223868765279	0.000833594596233
34	9.52721319399e-05	0.0025665887552	0.000224029873161	0.000833327200719
35	9.53045429273e-05	0.00256658742912	0.0002240904908	0.000833290992939
36	9.52179208705e-05	0.00256653887321	0.000223893059804	0.000833516263031
37	9.53069127934e-05	0.00256653166871	0.000224037846136	0.000833422156112
38	9.52937889519e-05	0.0025665350274	0.000224070340549	0.00083325133064
39	9.53034545622e-05	0.00256662907153	0.000224120353889	0.00083334730562
40	9.52759161333e-05	0.00256653744618	0.000223992807929	0.000833404146076
41	9.52314534e-05	0.00256653611918	0.000223825306358	0.000833514962373
42	9.53101962353e-05	0.00256658338911	0.00022408530538	0.00083330813426
43	9.5285270857e-05	0.0025665321443	0.000224063202376	0.000833329526965
44	9.52614859575e-05	0.00256654215661	0.000223985870096	0.000833408689304
45	9.5274167494e-05	0.00256651653555	0.000223975892325	0.000833404207618
46	9.52449555471e-05	0.00256656614901	0.000223882095805	0.000833476801078
47	9.53018981136e-05	0.00256653169653	0.000224019188825	0.000833531367524
48	9.5224013622e-05	0.00256650894377	0.000223831374969	0.000833518139143
49	9.52617759994e-05	0.00256652552129	0.000224061150132	0.000833297874108
50	9.53099313585e-05	0.00256655721987	0.000224072234141	0.000833404353552
51	9.52003713001e-05	0.00256653110268	0.000223778035899	0.000833480443808
52	9.52210885829e-05	0.00256653485741	0.000223829526106	0.000833558048582
53	9.51994313871e-05	0.00256653171147	0.000223769009411	0.000833567126348
54	9.51918531841e-05	0.00256650330602	0.000223585381858	0.000833741118452
55	9.52445298528e-05	0.00256661424679	0.000223869413781	0.000833502406393
56	9.52501761304e-05	0.002566576422	0.000223911148963	0.000833443471124
57	9.52959338117e-05	0.00256656632091	0.000223992547177	0.000833368813827
58	9.52619851004e-05	0.00256653879298	0.000223942783881	0.000833484710942
59	9.53317551723e-05	0.00256653848352	0.000224176434546	0.000833201712128
60	9.52436990146e-05	0.00256653189813	0.000223832149234	0.000833470413229
61	9.53319603662e-05	0.0025665300779	0.000224165016229	0.00083334231122
62	9.52264624374e-05	0.00256651280458	0.000223782713022	0.000833483480638
63	9.52624940341e-05	0.00256655430604	0.000223860732105	0.000833488094196
64	9.5289024909e-05	0.00256654060419	0.000224037281492	0.000833365601027
