	e4p	f6p	g3p	s7p
63	4.89621454814e-05	0.00251993034863	0.000269855825904	0.000881559099466
64	4.88830841175e-05	0.00251963760093	0.000270026956108	0.000881745822386
65	4.889052708e-05	0.0025193423956	0.000269943417937	0.000881827794133
66	4.87707956554e-05	0.00251964476609	0.000270193034497	0.000881801827703
67	4.87321716165e-05	0.00251983414376	0.000270300705132	0.000881684444411
68	4.88462475677e-05	0.00251982216596	0.000270179679509	0.000881753466754
69	4.89073665204e-05	0.00251982464397	0.000269999231168	0.000881580674472
70	4.87589938341e-05	0.00251978574129	0.000270134395539	0.000881545425491
71	4.88532145269e-05	0.00251966377333	0.000269947068431	0.000881726734614
72	4.87687842895e-05	0.0025198522115	0.000269675408967	0.000881875827816
73	4.88430572785e-05	0.00251936371893	0.000269848294202	0.000881662744012
74	4.89449458752e-05	0.00251948346181	0.000269928645233	0.000881521649959
75	4.88415024648e-05	0.00251985692865	0.000270288953639	0.000881743202201
76	4.88424158951e-05	0.00251940122521	0.000270439413292	0.000881676705642
77	4.88118791504e-05	0.00251972609287	0.000269863990802	0.000881850285287
78	4.87618904912e-05	0.00251956526671	0.000270190183773	0.00088176023637
79	4.88367555885e-05	0.00251942623776	0.000270079074426	0.000881762365379
80	4.89207515942e-05	0.00251989893079	0.00026973920454	0.000881757728828
81	4.89210723305e-05	0.00251929304514	0.000269947224157	0.000881613666939
82	4.8920654138e-05	0.00251990947375	0.000269903119792	0.000881758783719
83	4.88876586718e-05	0.00251939385573	0.000270485972886	0.000881827198286
84	4.89121515792e-05	0.00251975891515	0.000270451289121	0.000881565487775
85	4.88532046603e-05	0.00251975228513	0.000269990827796	0.000881753070435
86	4.88775303595e-05	0.00251972456682	0.000269621029801	0.000881675514411
87	4.88787996766e-05	0.002519398736	0.000270566990309	0.00088159428582
88	4.87786698054e-05	0.00251973668033	0.000270079019618	0.000881726403349
89	4.89749238528e-05	0.00251954182612	0.000270054987937	0.000881613445577
90	4.8977214426e-05	0.00251938440699	0.000270695793143	0.000881751937737
91	4.88057351874e-05	0.00251976125386	0.000270034357072	0.000881843179248
92	4.88885287265e-05	0.00251950903078	0.000269940458029	0.000881536816467
93	4.89206123369e-05	0.00251975066953	0.000269862494569	0.000881848270074
94	4.88642711258e-05	0.00251944610814	0.000270104597978	0.000881688652301
95	4.88921632278e-05	0.00251990323349	0.000270065382104	0.000881659057214
96	4.89506630447e-05	0.00251980650106	0.000269820449826	0.000881752927591
97	4.89570550487e-05	0.00251962707765	0.000270021789467	0.000881453186788
98	4.88640694528e-05	0.00251955086785	0.000270007899308	0.000881760626963
99	4.88593744699e-05	0.00251984582995	0.000270491882885	0.000881571739095
