frame	deltaG
1	-1.4709
2	-8.3258
3	-0.2163
4	0.2913
5	-8.1512
6	2.078
7	15.6205
8	2.0454
9	0.0174
10	6.3847
11	-3.7771
12	2.5017
13	0.3069
14	6.261
15	-8.6132
16	1.0646
17	1.0232
18	14.1329
19	17.4584
20	2.6497
21	11.7
22	15.0584
23	9.361
24	21.1895
25	27.6666
26	0.4148
27	-8.205
28	-13.911
29	-9.2367
30	-12.9542
31	-1.9479
32	-3.7348
33	4.6391
34	-18.7415
35	-27.1616
36	-21.2503
37	-21.734
38	-12.5237
39	-15.0056
40	-13.7177
41	-11.1492
42	-16.7651
43	-11.3336
44	-13.2431
45	-22.2121
46	-26.4791
47	-25.9918
48	-20.9665
49	-18.0082
50	-20.5585
51	-25.0868
52	-32.9611
53	-23.451
54	-24.2223
55	-21.2406
56	-23.7708
57	-30.4005
58	-21.66
59	-22.9097
60	-17.4702
61	-30.9697
62	-20.8267
63	-30.826
64	-23.5299
65	-20.7726
66	-21.8714
67	-28.6643
68	-19.7759
69	-25.4641
70	-23.0781
71	-10.3496042857
73	14.4671492147
