frame	deltaG
1	2.5918
2	-20.4219
3	-18.0402
4	-34.4607
5	-35.325
6	-38.1173
7	-26.4032
8	-14.9965
9	-23.8693
10	-32.355
11	-33.887
12	-37.1527
13	-34.7285
14	-35.9018
15	-27.7308
16	-29.7354
17	-30.223
18	-30.2198
19	-34.249
20	-29.0007
21	-19.8017
22	-16.0935
23	-27.5771
24	-25.9953
25	-28.0713
26	-17.9574
27	-18.7043
28	-33.8084
29	-32.5193
30	-36.7435
31	-21.6389
32	-36.9803
33	-30.1993
34	-25.8651
35	-25.355
36	-33.989
37	-37.781
38	-26.5213
39	-17.8266
40	-22.9878
41	-30.7543
42	-21.4084
43	-34.7199
44	-32.4144
45	-34.4617
46	-29.7081
47	-30.2278
48	-28.1349
49	-34.5936
50	-37.2096
51	-35.8911
52	-33.0319
53	-24.0335
54	-31.7166
55	-22.8027
56	-36.0314
57	-37.5605
58	-26.7652
59	-36.3062
60	-32.8864
61	-18.8994
62	-37.6606
63	-30.3187
64	-21.158
65	-34.7886
66	-24.1406
67	-33.287
68	-26.7201
69	-24.6612
70	-22.874
71	-28.6544071429
73	7.3448959894
