frame	deltaG
1	-18.1461
2	-33.2438
3	-34.9493
4	-28.2418
5	-18.5085
6	-16.4784
7	-27.2785
8	-31.0751
9	-29.3446
10	-16.8483
11	-9.5116
12	-7.3633
13	-16.913
14	-14.6033
15	-6.6732
16	-9.9599
17	-2.1339
18	-8.36
19	-17.6922
20	-8.4749
21	-16.5721
22	-17.2191
23	-10.7625
24	-3.1234
25	-2.7719
26	-9.2063
27	-4.6124
28	-14.8239
29	-8.5438
30	-10.5236
31	-12.7715
32	-14.4781
33	-20.328
34	-26.461
35	-23.6368
36	-24.0514
37	-33.7801
38	-28.5765
39	-9.9516
40	-23.1182
41	-16.7545
42	-11.3167
43	-6.0427
44	-35.7449
45	-33.2635
46	-35.2771
47	-31.0531
48	-30.5714
49	-25.5627
50	-21.9581
51	-16.6394
52	-3.572
53	-15.4053
54	-2.4336
55	-9.6563
56	-14.0995
57	-16.4302
58	-15.5725
59	-21.3887
60	-15.6193
61	-12.2095
62	-8.1737
63	-16.4728
64	-18.5574
65	-19.8435
66	-9.9305
67	-12.3412
68	-8.9686
69	-16.6645
70	-8.9535
71	-16.8798371429
73	9.10056470811
