frame	deltaG
1	14.3475
2	1.2488
3	-0.0496
4	-6.1001
5	-2.9684
6	-8.2532
7	-6.5721
8	3.1235
9	-1.2196
10	2.2252
11	-0.5151
12	3.8889
13	8.2026
14	-5.6346
15	-7.0019
16	0.9251
17	-2.8665
18	1.2908
19	0.7737
20	6.1835
21	-1.9824
22	2.2307
23	-1.0679
24	-5.6939
25	5.3422
26	1.1039
27	-1.5546
28	-3.7539
29	6.5239
30	0.4261
31	3.8069
32	8.1801
33	16.4951
34	4.0898
35	3.4473
36	1.671
37	10.9288
38	-1.9951
39	1.2585
40	3.5375
41	2.5175
42	2.3471
43	-3.2703
44	3.5422
45	10.0961
46	-4.5453
47	-6.2099
48	0.685
49	6.2577
50	5.3746
51	8.1982
52	-1.169
53	1.4749
54	-0.4147
55	2.9022
56	2.6371
57	4.0924
58	4.5162
59	0.2563
60	4.468
61	5.6364
62	3.255
63	3.6206
64	6.6045
65	2.1359
66	7.9189
67	2.366
68	-0.2065
69	-5.2436
70	4.522
71	1.83411428571
73	4.87607094063
