frame	deltaG
1	-6.4066
2	-19.4558
3	-5.7834
4	-16.2462
5	-11.446
6	-13.9996
7	-13.8717
8	-22.8253
9	-14.7973
10	-18.8861
11	-13.7372
12	-13.9886
13	-19.4821
14	-18.415
15	-1.486
16	-7.0057
17	-2.8211
18	-9.7243
19	-4.0185
20	-4.4617
21	-6.1783
22	-9.8801
23	-3.2292
24	-16.3885
25	2.7436
26	-7.1627
27	-13.8495
28	-6.3357
29	-20.5801
30	-5.2152
31	-8.2183
32	-2.0812
33	-16.1274
34	-14.1763
35	-15.8526
36	-8.1162
37	-17.1039
38	-13.6829
39	-13.1821
40	-19.0497
41	-12.1134
42	-12.72
43	-15.0577
44	-2.6556
45	-20.7519
46	-19.5782
47	-7.3282
48	-4.478
49	-8.7518
50	-10.8672
51	0.8305
52	0.7775
53	-6.5109
54	-11.0285
55	-13.0883
56	-12.2701
57	-2.6716
58	-3.6687
59	-0.6075
60	-12.248
61	-15.5845
62	-9.9576
63	-3.1141
64	-12.5424
65	-9.4759
66	-12.5814
67	-19.1616
68	-7.5657
69	-16.2291
70	-14.0846
71	-10.6801285714
73	6.1271419548
