frame	deltaG
1	9.7869
2	-2.8023
3	-9.3517
4	-14.6706
5	-9.7097
6	-16.7583
7	-12.7304
8	-4.8336
9	-7.9959
10	-5.1683
11	-5.735
12	-9.9919
13	-12.2878
14	4.2404
15	-2.5472
16	-0.1715
17	0.9361
18	-3.5465
19	-3.7041
20	-12.7685
21	-12.9221
22	-6.6393
23	-5.9665
24	-22.8201
25	-22.9006
26	-15.4828
27	-18.2471
28	-15.566
29	-17.8541
30	-22.9822
31	-16.6101
32	-19.8636
33	-22.5286
34	-18.3404
35	-10.905
36	-16.1762
37	-13.5996
38	-14.573
39	-14.2494
40	-14.2043
41	-18.0284
42	-12.7331
43	-8.9666
44	-18.6971
45	-15.7401
46	-9.6086
47	-10.9972
48	-19.0256
49	-28.1758
50	-17.4618
51	-8.49
52	-15.3538
53	-7.1041
54	-0.8852
55	-13.8487
56	-19.4993
57	-22.8465
58	-29.7203
59	-29.7929
60	-21.6292
61	-20.6152
62	-19.3504
63	-28.1889
64	-22.6621
65	-20.774
66	-23.1764
67	-28.128
68	-14.0216
69	-18.1316
70	-17.0271
71	-14.0417214286
73	8.18125683451
