frame	deltaG
1	-10.0069
2	-19.4963
3	-19.9035
4	-15.4926
5	-17.3808
6	-16.3264
7	-13.8196
8	-1.9153
9	-4.7489
10	-12.635
11	-10.1647
12	-4.7721
13	-9.7151
14	3.7876
15	6.298
16	9.882
17	-0.9664
18	-19.3061
19	-14.1671
20	-16.4509
21	-15.5365
22	-8.1635
23	-4.6315
24	-9.7227
25	-14.9697
26	-13.37
27	-14.354
28	-14.3572
29	-12.37
30	-11.5491
31	-17.5115
32	-13.0013
33	-12.9635
34	-16.3977
35	-10.696
36	-15.6774
37	-16.4553
38	-16.1168
39	-12.889
40	-4.1278
41	-13.6464
42	-7.7899
43	-1.2921
44	5.9644
45	-13.9615
46	-3.9501
47	-7.9378
48	2.4318
49	-0.033
50	1.9991
51	-1.9703
52	4.7213
53	9.5235
54	-4.3023
55	-15.2417
56	-13.0603
57	-19.5913
58	-1.0596
59	-2.5648
60	-7.8981
61	2.6477
62	3.7689
63	-0.4853
64	-4.0485
65	1.5356
66	-3.9194
67	-2.826
68	-2.7956
69	1.7093
70	9.6433
71	-7.52271
73	8.12637352326
