frame	deltaG
1	4.689
2	-5.213
3	3.6143
4	-25.7644
5	-19.6198
6	-29.1811
7	-35.168
8	-9.9196
9	-33.6429
10	-23.7762
11	-20.3165
12	-18.2453
13	-27.6649
14	-20.0238
15	-40.5929
16	-30.9292
17	-25.0397
18	-41.4873
19	-44.2598
20	-35.0898
21	-36.1707
22	-39.8479
23	-44.5905
24	-40.259
25	-48.8681
26	-38.094
27	-58.5314
28	-40.7982
29	-31.9361
30	-37.0959
31	-35.4166
32	-42.6249
33	-38.9367
34	-35.0729
35	-38.1925
36	-38.3037
37	-25.6406
38	-34.5475
39	-21.7825
40	-51.5937
41	-41.9403
42	-24.3236
43	-44.6165
44	-41.7062
45	-37.0013
46	-31.8584
47	-40.4772
48	-40.9063
49	-35.4214
50	-37.0592
51	-48.0222
52	-43.0539
53	-54.1962
54	-34.3278
55	-43.1178
56	-42.0078
57	-21.9192
58	-22.9189
59	-23.334
60	-27.8625
61	-23.3806
62	-24.9854
63	-42.0908
64	-31.1596
65	-36.601
66	-15.8966
67	-25.556
68	-32.2398
69	-21.88
70	-29.813
71	-32.5086828571
73	11.9359617145
